date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),reward,activeAddresses,medianTxValue(USD)
2018/11/19,332639958.4,12217,1745818217,0.993963,5189080000,0,,
2018/11/20,529157882.5,15269,1765874793,0.977554,5908970000,0,,
2018/11/21,340027162.4,15110,1758457626,0.973448,4348950000,0,,
2018/11/22,241154988.1,12434,1778935222,0.984784,3287830000,0,,
2018/11/23,230131958.1,12873,1790004975,0.990912,3775250000,0,,
2018/11/24,167638513.8,10297,1773635181,0.98185,3549490000,0,,
2018/11/25,370763965.8,12080,1816462258,0.978475,5223930000,0,,
2018/11/26,238498389.3,13797,1810059459,0.975026,4696030000,0,,
2018/11/27,243795000.5,12749,1817392326,0.978976,4071230000,0,,
2018/11/28,288278658.6,13480,1825456621,0.98332,4765620000,0,,
2018/11/29,246152355.3,14232,1847444267,0.995164,4348557871,0,,
2018/11/30,233837043,13431,1850114710,0.996603,4065662222,0,,
2018/12/1,151742579.5,10251,1849010863,0.994961,3306556081,0,,
2018/12/2,110658965.8,8108,1856125939,0.999841,3221855294,0,,
2018/12/3,180937279.8,12038,1850250643,0.996676,3069963646,0,,
2018/12/4,216282020.6,12408,1847811386,0.995331,3048831081,0,,
2018/12/5,177124259.8,13138,1856421442,1,3119796461,0,,
2018/12/6,248959183.2,13631,1840450978,0.991397,3702066873,0,,
2018/12/7,257793201.4,15253,1856853361,0.998803,4636871756,0,,
2018/12/8,126215003.4,9305,1856377055,1,3700874976,0,,
2018/12/9,133787167.9,9708,1885200219,1.02,3210392369,0,,
2018/12/10,172735715.5,13697,1887246299,1.02,3208473004,0,,
2018/12/11,176958097.5,12526,1893163990,1.02,3002221768,0,,
2018/12/12,156748026.4,13961,1874533234,1.01,2623601152,0,,
2018/12/13,177794828.7,12255,1881319381,1.01,2657124589,0,,
2018/12/14,165167039.7,13495,1860500701,1,2751719689,0,,
2018/12/15,106323325.6,11090,1865684231,1,2191631708,0,,
2018/12/16,100140959.6,11142,1868184263,1.01,2322330505,0,,
2018/12/17,800527454.7,15112,1874876148,1.01,3775394830,0,,
2018/12/18,222790291.3,15612,1880309990,1.01,4567397832,0,,
2018/12/19,320898672.4,17187,1879328388,1.01,5315586579,0,,
2018/12/20,297467401.2,16092,1892468256,1.02,6967777735,0,,
2018/12/21,272729890.4,16056,1885208114,1.02,5957952408,0,,
2018/12/22,147774423.5,12037,1876467083,1.01,4244056323,0,,
2018/12/23,151710082.5,12021,1886040853,1.02,5243877298,0,,
2018/12/24,291237624.2,18502,1885710064,1.02,6912098933,0,,
2018/12/25,222473245.2,17672,1891786345,1.02,5493940637,0,,
2018/12/26,233058682.9,15694,1892714209,1.02,4461185016,0,,
2018/12/27,236616913.7,15116,1901298702,1.02,3977540744,0,,
2018/12/28,284922687,15916,1901200729,1.02,4639997631,0,,
2018/12/29,148759753.7,13574,1898037885,1.02,4372940348,0,,
2018/12/30,116624745.8,11285,1912194495,1.03,3762583033,0,,
2018/12/31,150470435.5,11685,1902854518,1.02,3447513904,0,,
2019/1/1,77201626.92,9951,1892772547,1.02,3139234963,0,,
2019/1/2,291574794.6,15153,1908446134,1.02,4442755398,0,,
2019/1/3,226498297.1,16284,1900260730,1.02,3487202823,0,,
2019/1/4,243268905.1,15639,1898444419,1.02,3895786727,0,,
2019/1/5,197081493.2,12879,1900850297,1.02,3993806914,0,,
2019/1/6,198482998.5,12164,1910347641,1.02,4224650070,0,,
2019/1/7,269549033.3,15988,1918660232,1.02,3761972510,0,,
2019/1/8,274065464.7,15926,1902680590,1.01,3843200052,0,,
2019/1/9,235155666.4,15440,1924061690,1.02,3694148978,0,,
2019/1/10,397197696.7,19064,1951532809,1.02,5844376311,0,,
2019/1/11,314550726.2,16401,1992671198,1.03,4194066259,0,,
2019/1/12,148057827.3,12561,1968628488,1.02,3258438567,0,,
2019/1/13,123324268.4,11473,1967105373,1.02,3380321686,0,,
2019/1/14,313083953.4,18345,1994117522,1.02,4072427029,0,,
2019/1/15,318017782.9,18966,2030634314,1.02,3956962447,0,,
2019/1/16,222470081.3,17221,2034461698,1.02,3933540777,0,,
2019/1/17,280594033.2,16770,2039914521,1.02,4146824182,0,,
2019/1/18,257409851.5,17351,2049916429,1.02,3661299223,0,,
2019/1/19,175108730.5,14333,2029888798,1.01,3961648844,0,,
2019/1/20,142664235.3,14337,2050721693,1.02,4389435191,0,,
2019/1/21,211727457,18508,2063854397,1.02,3497758658,0,,
2019/1/22,193847629.1,16978,2035374036,1.01,3879616222,0,,
2019/1/23,176238236.2,16685,2033881765,1.01,3663985821,0,,
2019/1/24,170726725.4,17235,2034477909,1.01,3581348682,0,,
2019/1/25,191023072.9,18098,2038477177,1.01,3634209137,0,,
2019/1/26,114704229.4,15938,2035939570,1.01,3445405585,0,,
2019/1/27,109659352.4,15640,2034836041,1.01,3932642453,0,,
2019/1/28,294083330.7,20244,2038694610,1.01,4951907623,0,,
2019/1/29,227701549.1,20674,2039923121,1.01,4206195777,0,,
2019/1/30,174910418.7,17870,2035381727,1.01,4249354160,0,,
2019/1/31,270106067.8,20162,2033970566,1.01,4110696174,0,,
2019/2/1,171953638.7,16315,2013471072,1,3949396927,0,,
2019/2/2,107424121.4,15470,2046574352,1.01,3806913471,0,,
2019/2/3,114653277.4,12429,2020950151,1,3756996124,0,,
2019/2/4,126949078.8,10521,2020856844,1,3770858317,0,,
2019/2/5,95666453.55,9062,2017693389,0.998435,3691717612,0,,
2019/2/6,142153573.6,10385,2022113893,0.999498,4271302713,0,,
2019/2/7,104677623.4,9925,2023283054,1,3569921563,0,,
2019/2/8,204239423,11162,2025330851,1,6153689552,0,,
2019/2/9,147092150.5,9219,2021998987,1,4749715865,0,,
2019/2/10,113221205.2,8556,2029926999,1,4965113768,0,,
2019/2/11,151005809.5,10204,2027856142,1,5144064149,0,,
2019/2/12,133272525.7,11640,2029502697,1,5105059634,0,,
2019/2/13,177021258.1,15454,2029480830,1,5228665975,0,,
2019/2/14,155195696.9,13338,2014417760,1,4761618448,0,,
2019/2/15,127977534.9,11577,2048698900,1.01,5016161093,0,,
2019/2/16,114228209.4,12639,2028056761,1,4506743621,0,,
2019/2/17,117290691.9,14183,2023392364,1,5746888553,0,,
2019/2/18,244093470.7,18367,2012358570,1,9082574152,0,,
2019/2/19,322594026.6,19519,2016687656,1,9304885086,0,,
2019/2/20,249377536.7,18098,2035565492,1.01,8091720630,0,,
2019/2/21,213348704.8,16348,2050693141,1.01,6765318432,0,,
2019/2/22,269727731.5,17559,2018536636,1,6931449681,0,,
2019/2/23,142472343.2,15234,2038700777,1.01,8122320488,0,,
2019/2/24,285552791.1,19831,2045808840,1.01,11405442806,0,,
2019/2/25,292447483.3,23958,2031768958,1.01,9138604588,0,,
2019/2/26,235804622.3,20164,2043385025,1.01,7159288173,0,,
2019/2/27,201428813.4,19366,2039742726,1.01,7569906987,0,,
2019/2/28,224547757.6,22692,2041809695,1.01,7911756336,0,,
