date,txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,generatedCoins,activeAddresses,medianFee,averageDifficulty,paymentCount,blockCount,blockSize
2014-11-06,575,2540200.4274823247,0.570834,28528.0,74.878842988431,20633.91279412704,30029,0.127760468048,1070860553.7105943,14706,1548,2651689
2014-11-07,535,2653030.448518972,0.590278,29987.0,63.162400864582,19471.059326311464,27743,0.116751724857,1144878119.9166098,13068,1463,2630367
2014-11-08,517,2796488.52487354,0.619835,40712.99999999999,64.648744852277,17149.006566007924,25559,0.116708836707,1144652717.5860465,11203,1290,2412812
2014-11-09,607,2915741.9992431058,0.643598,44247.0,77.027069957399,18698.38174291241,33735,0.117950575393,951687618.402413,11999,1409,3222234
2014-11-10,693,3260903.684886577,0.71667,67836.0,88.738623087218,19739.290132843886,37913,0.119335565152,925974405.6051041,13862,1489,3605434
2014-11-11,533,3355374.3897639825,0.734491,30147.0,69.433989282931,18273.965749052717,25430,0.113149565719,999637495.7333333,10788,1380,2476863
2014-11-12,1034,3296265.309266441,0.718542,75047.0,91.824458103568,19084.775495453134,57660,0.1,919945331.9294118,14303,1445,5667884
2014-11-13,868,3388455.7805430572,0.735674,41143.0,67.450182906445,18694.555399073673,32404,0.1,988505803.1221751,14622,1416,3018253
2014-11-14,811,3241184.948637963,0.700665,65338.0,57.317673149178,19752.33637688146,31915,0.05,1014268693.7917223,14521,1498,2858105
2014-11-15,796,3215311.9330042345,0.692307,31336.0,58.209152747447,18486.880673049112,33253,0.0863595688925,986387637.2678063,14499,1404,2924624
2014-11-16,755,2978931.993928477,0.638882,27107.0,53.490812283725,18487.19259654058,30839,0.066201523817,1036064332.3705548,13654,1406,2768486
2014-11-17,715,3052227.943607853,0.651929,152764.0,70.061866335097,18917.98325671593,35989,0.1,958494749.5267175,13200,1441,3351977
2014-11-18,766,2755117.543748425,0.586133,49912.0,57.238278909433,18670.38197814548,37647,0.1,1010563400.5063202,16344,1424,3321196
2014-11-19,521,2817228.849004388,0.596995,25761.0,48.048825706818,18753.469735921823,27372,0.1,998182844.8715084,10538,1432,2733488
2014-11-20,520,2646596.287534917,0.558639,23232.0,41.478856155764,18365.729881546376,20590,0.1,990148999.3653846,11228,1404,1799520
2014-11-21,656,2459136.539277733,0.516995,34458.0,50.324747718835,19030.97297268601,25304,0.1,1026928531.3802334,13053,1457,2229911
2014-11-22,587,2548105.8596972115,0.533662,26877.0,40.168937569589,18472.44113434708,23060,0.044007346846,997657853.9696327,13539,1416,1872675
2014-11-23,687,2567817.3003547187,0.535661,31247.0,48.696328518083,18666.98040885188,28980,0.086900612801,980746697.5484997,13267,1433,2855111
2014-11-24,773,2531337.87922669,0.52605,29694.0,59.087528555252,18183.884897827065,32537,0.1,938462875.5379113,13333,1398,2907996
2014-11-25,1103,2568199.2572400672,0.531602,84303.0,97.429230129076,19096.729534401806,46412,0.1,932833646.5778382,14930,1471,4407773
2014-11-26,928,2825013.2921894793,0.58257,29237.0,75.05642945801,18232.769162031494,36577,0.1,884282881.5490754,13830,1406,3404216
2014-11-27,1176,2728941.6931143953,0.560613,10860.999999999998,108.802761152298,18570.27970117352,39786,0.1,929106553.597629,16095,1434,3513309
2014-11-28,788,2722226.2524713995,0.557097,17670.0,61.175011060367,18681.28104866414,33130,0.077314615129,943345165.7306094,15233,1444,2866882
2014-11-29,663,2760731.036730769,0.56432,17081.0,49.017027559138,18994.582433092168,29946,0.068257899603,968233304.8231293,16897,1470,2479364
2014-11-30,781,2795299.4590768777,0.571386,14933.0,67.904972329612,17406.679629531307,30746,0.1,992487361.2772424,12354,1349,2944199
2014-12-01,780,2805708.9137197053,0.567864,78718.0,64.436531328694,17945.70176050312,34965,0.1,890555534.9597989,13497,1393,3203378
2014-12-02,768,2349358.2409098065,0.473696,21322.0,63.896241835487,18718.71172293237,37751,0.1,867407653.3436426,13877,1455,3606533
2014-12-03,633,2629036.5277697877,0.528122,26153.0,49.04053438231,18491.462662462673,31873,0.095075696229,879636193.9270327,12714,1439,2943600
2014-12-04,724,2542578.5041711577,0.508874,18052.0,57.946844310148,18495.895393753963,38071,0.1,958505213.129681,13619,1442,3606807
2014-12-05,632,2282283.763267295,0.455063,45855.0,50.2134323829,18719.28996829872,28304,0.1,988325182.081451,12907,1461,2806453
2014-12-06,629,2151746.619603654,0.427467,18704.0,43.881761159381,18834.448737608323,25684,0.04,1157257496.0360055,11255,1472,2487662
2014-12-07,561,2240494.5329355057,0.443451,21888.0,41.600917886832,18270.472420657523,25717,0.077281671568,1184202184.4895105,11154,1430,2350067
2014-12-08,653,2380761.578114127,0.470613,36453.0,52.815885507813,18216.005165777307,38525,0.1,1119796275.8417368,11387,1428,3830148
2014-12-09,627,2267928.639609556,0.448309,28887.0,46.87277571057,18184.82043857887,31230,0.068029352266,1106088557.1976173,12564,1427,2843831
2014-12-10,624,1978916.4542150958,0.391179,18125.0,46.523620388842,16403.660810192447,27215,0.06,935633654.7145073,12248,1289,2537675
2014-12-11,652,1959697.2947240567,0.38738,22967.0,47.222789964765,18311.744214816626,32819,0.05,833261642.5010409,12788,1441,3030605
2014-12-12,640,1992170.1895308637,0.393799,16404.0,47.763374122492,18601.981769641225,31983,0.08,886642378.3901774,12301,1466,3037940
2014-12-13,564,1899730.3994456874,0.375526,17428.0,40.112378896849,18035.804463290577,28260,0.053614103319,944816079.5411103,11852,1423,2608569
2014-12-14,498,1898354.3553425497,0.375254,13827.0,37.31484337966,18345.47792935882,25920,0.06,916853190.2643203,11569,1449,2357290
2014-12-15,618,1956955.9331151722,0.386838,23998.0,47.656537693008,17897.6413658544,31058,0.1,871748210.6991526,12070,1416,2909407
2014-12-16,537,1938870.1586292426,0.383263,41022.0,43.680283031667,18147.674304795826,32238,0.1,898834324.9075104,10442,1438,3143402
2014-12-17,720,1755552.4050674068,0.347026,33392.0,65.555752523116,17626.63668680956,46980,0.1,933127285.7305218,10731,1399,4636118
2014-12-18,659,1710787.6361719812,0.338177,17760.0,51.365021965428,17965.635022282975,28993,0.087297196694,913531057.0896987,12437,1427,3236927
2014-12-19,933,1665665.4037310188,0.316167,16495.0,93.377876914502,18153.744798841926,43604,0.1,934724086.2275242,12849,1446,6989264
2014-12-20,1314,1689729.3982052442,0.319682,12708.0,158.685367682102,17348.228474240066,59547,0.1025109496305,964179281.2476535,14348,1385,12259487
2014-12-21,592,1797762.2236086628,0.338958,24432.0,44.50869049077,18145.57445115372,27141,0.061456408948,953322081.7622668,12126,1447,2500419
2014-12-22,798,1830036.7008953039,0.343896,19493.0,64.24832730275,17692.574397473916,33635,0.1,889075569.5456475,13151,1413,3159006
2014-12-23,689,1843201.3314335346,0.345175,25039.0,52.503154506408,18420.546600594258,25868,0.094145063807,949267002.6714189,10295,1473,2480895
2014-12-24,762,2053072.4252751158,0.383242,64963.0,57.668645505102,17274.43008357011,36140,0.1,982612955.5751445,9538,1384,3751798
2014-12-25,715,2273175.9526774483,0.422909,53937.0,55.558960434836,18065.445886547262,29174,0.09,997316127.5113871,10038,1449,3428055
2014-12-26,665,2455557.869695642,0.456171,35090.0,54.099046550803,17569.727935194696,26435,0.1,1040845138.2586818,9477,1411,2769444
2014-12-27,685,2342521.4928815267,0.432913,98086.0,52.202388218307,18266.62296116363,29554,0.097820977886,1200040709.994554,9331,1469,2957379
2014-12-28,834,2766924.092095369,0.509646,117333.0,60.134900049322,18029.46732661965,34297,0.059177891611,1232065955.6873279,9562,1452,3550710
2014-12-29,705,3075566.0285158437,0.564681,72362.0,50.310744686263,17457.059180922264,33020,0.04577948,1098246690.8856535,10238,1408,3285479
2014-12-30,836,2679426.065662535,0.490338,57426.0,66.290716828235,17892.337623895648,33353,0.1,1177622430.0214534,9806,1445,3620353
2014-12-31,510,2667608.43145447,0.486608,37598.0,38.802147618588,17600.845397271733,24344,0.05798690113,1180124902.2642305,8972,1423,2423300
2015-01-01,359,2398919.9427323085,0.436241,25000.0,34.14775573286,16984.407449692455,16556,0.1,1183250109.3672726,5330,1375,1810793
2015-01-02,462,2602911.9909395236,0.473272,34884.0,33.415580408262,17517.753185010857,20501,0.05,1131341075.6725352,8771,1420,1996717
2015-01-03,580,2540988.8584367656,0.459173,42366.0,44.992751349604,17274.118732026447,22338,0.1,1098355132.1319544,8626,1402,2200664
2015-01-04,544,2590593.6097681397,0.466618,29438.0,38.946309748252,18001.12778241622,24092,0.04,1001835616.1339713,9494,1463,2358056
2015-01-05,770,2291020.8591307322,0.411376,35008.0,71.051521178976,17327.08058481436,34041,0.1,1035967214.4493268,10750,1411,4513994
2015-01-06,675,2354837.8816270917,0.42162,34747.0,49.263134253512,16047.340735352405,26052,0.06,946018479.5191132,10138,1308,2740350
2015-01-07,701,2586360.491920959,0.461614,21150.0,53.813485999156,17638.987625619084,29228,0.082371299544,840214425.4243056,11150,1440,2830167
2015-01-08,661,2653225.188878663,0.472087,18235.0,54.280778782262,17412.874047199624,23843,0.1,850160625.6099789,8983,1423,2539717
2015-01-09,496,2414356.48869734,0.428426,15357.000000000002,39.824173230174,17343.56996537057,19256,0.1,776337037.5813954,7718,1419,1929108
2015-01-10,604,2409032.3337563453,0.425966,23213.0,51.073896605386,17908.139046008706,28542,0.1,804896176.2166213,8697,1468,2850784
2015-01-11,647,2376517.1834966787,0.418943,12932.0,47.130731560786,17157.909923766238,25518,0.07,834568783.8792614,10947,1408,2528912
2015-01-12,486,2155809.1675001923,0.378873,12038.0,36.543015549177,17357.344501562402,21727,0.06,815506838.9361851,9682,1426,2115184
2015-01-13,752,2076079.3025827277,0.363763,15632.0,61.025850694884,17404.90564440236,26302,0.1,807372182.0251397,10393,1432,2511290
2015-01-14,681,1719764.313374075,0.300409,20845.0,54.929055783659,17304.347317113356,27574,0.1,789370493.622721,11104,1426,2913322
2015-01-15,641,1264034.2071115798,0.220121,14019.0,48.173271862211,17758.78765558304,22328,0.090000000001,798891491.1187713,10507,1465,2216130
2015-01-16,602,1500615.3802886703,0.260538,14483.0,43.257759022852,17262.419344542413,21640,0.07,814025195.8870968,10536,1426,2007571
2015-01-17,574,1629068.136404133,0.282024,12834.0,47.962182897281,16848.30078298393,25335,0.1,911511330.1104735,9252,1394,2460378
2015-01-18,425,1441089.8230468268,0.24873,11861.0,31.223232307945,17373.237350472005,17302,0.042917395864,806438392.9791522,8283,1439,1727620
2015-01-19,893,1485959.7564137368,0.255703,17060.0,67.385825545908,17431.22114428225,30228,0.1,798660433.6625173,10998,1446,2873012
2015-01-20,631,1479029.8175241193,0.253765,8074.0,44.589029970556,16950.652094645346,23101,0.06,813088794.7137784,10030,1408,2185673
2015-01-21,689,1406793.247944639,0.240656,10021.0,53.206019474106,17367.394681927588,22892,0.09461571,823879233.8103806,10353,1445,2768123
2015-01-22,731,1533052.6587429876,0.261508,15643.000000000002,61.561404587578,16859.644365666492,29758,0.1,790895561.7295374,11793,1405,3598888
2015-01-23,473,1610972.3165737214,0.273993,12269.0,31.590110332777,17231.818247435298,21606,0.04,785454350.493389,9974,1437,2061988
2015-01-24,323,1651181.7294289956,0.279997,16130.000000000002,26.125956880693,17326.460557734626,15804,0.080263815693,815981689.5632343,6262,1447,1721041
2015-01-25,359,1757223.8482788412,0.297115,24533.0,32.564604362935,17291.654546740305,18729,0.1,830580443.0739973,6279,1446,2067250
2015-01-26,979,1873088.053721797,0.315818,29144.0,86.070404129154,16919.97307045431,47001,0.1,817879032.1417489,11105,1418,4776520
2015-01-27,546,1882699.1890651775,0.31654,17844.0,47.626268246778,16655.659326168297,27365,0.09,776744264.1768074,9583,1397,2977476
2015-01-28,630,1902552.356053186,0.319018,16093.0,48.714138277969,17649.95885929043,24630,0.0779175163355,735966502.8535763,9385,1482,2394424
2015-01-29,683,1736538.1820974406,0.290276,27625.0,46.782850288499,16698.08246115836,23193,0.048143671148,802499259.3019943,9709,1404,2218816
2015-01-30,531,1836722.5888857143,0.306139,21911.0,38.787877556776,17432.65447786901,22862,0.044035393976,780507671.7690736,8827,1468,2280530
2015-01-31,619,1769033.389308736,0.294042,10211.0,41.12384422753,16461.036605003996,22033,0.045953724978,806064944.0317003,9360,1388,2219720
2015-02-01,606,1711082.0235436098,0.28361,17051.0,42.765837748686,17103.308870942165,26406,0.04,765707307.91759,10080,1444,2558169
2015-02-02,606,1819944.337044635,0.30081,16725.0,45.014524701955,17124.969402244093,24826,0.0678030945805,752429146.2064917,9653,1448,2477857
2015-02-03,662,1825939.3955128249,0.300962,11397.0,48.538010622967,16754.915223005904,25869,0.0585941901965,795561902.6046512,9917,1419,2528751
2015-02-04,576,1758542.804259964,0.289054,19736.0,37.265819491764,16669.594140113782,21834,0.03883787724,750156330.6100495,9510,1413,2154989
2015-02-05,699,1766131.149162789,0.289486,13746.0,54.0220617958,17053.547778589975,28450,0.07474338,740768665.8964088,9485,1448,2904143
2015-02-06,540,1666007.984078856,0.272327,14473.0,36.423219061585,16704.776936570815,23181,0.04,737454269.7605634,9383,1420,2375685
2015-02-07,763,1661586.7218990067,0.270831,12075.0,72.702695931295,17516.35293829166,48024,0.1,802781445.5730563,10115,1492,4996742
2015-02-08,507,1694549.8006368997,0.275459,11615.0,35.885454693847,16528.20608176709,22161,0.043523252125,823597522.8864443,9148,1409,2209260
2015-02-09,598,1596126.2691846283,0.258768,12603.0,44.620371486035,16492.47177749443,22122,0.0733962872665,785091639.6321023,9307,1408,2276971
2015-02-10,433,1564141.0606328072,0.252897,14973.0,32.48425774607,16904.02224561852,18894,0.043792922519,787809416.4519031,7531,1445,1952969
2015-02-11,633,1516405.5928716138,0.244507,23085.0,43.684576337855,16776.46096696962,23927,0.060658556149,806313522.8809192,9351,1436,2480401
2015-02-12,560,1460500.5995152814,0.234869,25486.0,42.025898410867,16715.97323439532,28773,0.048718678937,773324283.4417306,9181,1433,3028885
2015-02-13,612,1558816.2516497744,0.250009,12966.0,48.528640713199,16434.977783654387,22314,0.07,773636971.045358,8622,1411,2755598
2015-02-14,546,1595731.8789677585,0.255242,19546.0,37.084034094127,16833.3386076852,21622,0.04,776452149.6675881,8468,1447,2533159
2015-02-15,603,1754380.041801257,0.279862,13141.0,43.769802658356,17020.498758650905,21767,0.05684133215,801398689.5392492,8507,1465,2376262
2015-02-16,459,1587347.202833026,0.252583,8801.0,30.406165481641,15643.511329698367,19938,0.04,795853942.1795253,7518,1348,2006969
2015-02-17,551,1581655.398841374,0.251008,16775.0,33.975757145961,16954.55455873724,21542,0.031432750585,729581080.898838,8822,1463,2168212
2015-02-18,678,1602425.3122527737,0.253632,33558.0,46.08773000812,16674.36498927303,25141,0.043631752322,697075968.6793894,8873,1441,2714020
2015-02-19,554,1577731.0221046638,0.249056,35329.0,35.580873183974,16662.689054189388,23033,0.04,756719362.6726768,9235,1442,2429178
2015-02-20,600,1807754.281051974,0.284644,23536.0,46.634590257007,16434.015813155762,23672,0.077249890738,760476415.9536517,7991,1424,2504701
2015-02-21,513,1944536.113793434,0.305391,14275.0,37.881570498835,16469.942735545323,20805,0.05,768962180.8124563,7976,1429,2155035
2015-02-22,489,1932807.8449187104,0.30275,28371.0,30.306885651783,16664.984678768415,18970,0.03,815056510.8087016,7880,1448,1910355
2015-02-23,881,2011329.5000517927,0.314207,82507.0,67.608778837801,16920.459630751375,37668,0.07,828792870.6809233,9185,1473,4361487
2015-02-24,789,2469824.598306624,0.384864,77991.0,59.295038923688,16313.996860938709,35021,0.06116738073,877350801.2348804,8847,1422,3776409
2015-02-25,555,2155583.74206761,0.335048,33340.0,39.066514985792,16020.039433239792,22566,0.04,884965780.758226,8376,1398,2405991
2015-02-26,710,2356088.2262657206,0.365299,31163.0,52.597497414022,16463.67532018855,27284,0.0642227590305,876093725.4308548,8123,1439,3168361
2015-02-27,530,2311635.3289589714,0.357521,36994.0,35.894488607155,16128.578792806835,19818,0.04,847248434.5967399,7535,1411,2163320
2015-02-28,846,2499209.4644650263,0.385549,68062.0,72.834528892841,16532.31109848356,36473,0.08,848403120.3351724,8088,1450,4087769
2015-03-01,764,2776837.4037175956,0.427313,23255.0,53.466156281188,16386.534214335155,29034,0.04073931,827422664.6995827,8869,1438,3178544
2015-03-02,701,2773629.7781735347,0.425727,67915.0,52.319099746941,16218.557037644507,26089,0.05,915841780.231579,8162,1425,2955042
2015-03-03,830,2799865.48322243,0.428695,23029.0,79.754327683225,16510.735628342492,52763,0.08,871077818.7063273,9207,1454,5839575
2015-03-04,688,2719573.033801201,0.415367,21345.0,53.904071427143,16056.745423721552,30023,0.06,887862437.9816254,8596,1415,3487099
2015-03-05,650,2712231.038634999,0.413275,45238.0,50.149024951278,15524.76562859252,27139,0.05,886924025.8817518,7947,1370,3349403
2015-03-06,648,3108723.4624896357,0.472445,77668.0,52.644107694814,17071.956976332785,24481,0.07,892974818.0868701,8029,1508,2896781
2015-03-07,529,3206965.9122673133,0.486154,25259.0,44.051031037968,16325.680821327183,28517,0.05545962539,940351806.817867,7528,1444,3111593
2015-03-08,524,3078528.750139445,0.46557,39107.0,38.442493157197,15782.569833754558,17127,0.0558640915685,923947827.3383405,5839,1398,2174195
2015-03-09,644,3244926.8885318716,0.489531,110877.0,49.005726374093,16109.953191866862,26450,0.05,902406015.8635409,8715,1429,2829590
2015-03-10,1130,4307200.216593441,0.648228,182298.99999999997,92.453053014082,16201.282592899866,49334,0.1,910182549.7534722,10531,1440,5730928
2015-03-11,883,5276725.039351366,0.792159,95830.0,66.452165092964,16483.516815718405,34505,0.06,927145173.8268576,8667,1467,3769031
2015-03-12,707,4777462.995495232,0.71549,62621.00000000001,51.770619029183,15726.401317203397,26178,0.040066381088,946484405.6980728,6623,1401,2946518
2015-03-13,807,4544291.089171895,0.678898,56953.0,62.279551777759,16672.688901457364,25389,0.070383955834,962891187.5211836,8538,1487,2762267
2015-03-14,671,4250341.826726238,0.633491,83441.0,53.101178993768,15621.306284298436,23801,0.06,999307367.2623656,7528,1395,2675949
2015-03-15,717,4536629.441388548,0.674561,70322.0,49.047442529035,15922.713145325875,26357,0.037073904629,984260779.167837,7418,1424,2970037
2015-03-16,1043,4686723.104102896,0.695199,110309.0,91.737856503887,16249.256055657772,40610,0.1,926297034.5370879,8628,1456,4332753
