date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2018-06-03,14147657.92039318,42630,1613002990.1963077,15.81,144260992.0,24254.0,52.26728506258236,15037,7.964801530408817,0.00042,109423740900568.44,27644,15516946,6041
2018-06-04,18538603.478711944,35836,1658255753.0367694,16.25,140176992.0,24731.0,13.838477245004173,15872,16.272778028758875,2.31e-05,107176848629111.48,30201,8222067,6162
2018-06-05,31286924.929013588,34544,1554839902.7250483,15.23,124282000.0,24039.75,12.151518502469774,15474,15.249828816573318,2.31e-05,107926318792479.62,29534,7999115,5993
2018-06-06,17163459.211585786,36167,1587445778.5737705,15.55,110481000.0,24533.25,13.649213798311274,15789,15.578107247,2.31e-05,104957873574837.92,29818,8217262,6111
2018-06-07,10936014.030589225,36960,1560376225.8885245,15.28,109763000.0,24311.5,14.654018936333069,15684,15.298883521907202,2.31e-05,105542358463693.48,31299,8561000,6059
2018-06-08,19302826.415586058,36973,1557608497.063595,15.25,131085999.99999999,24670.25,14.63906127245865,15968,15.27282106511318,2.31e-05,106329759958217.52,30798,8449090,6150
2018-06-09,105634821.73853609,36498,1576273757.851583,15.43,106269000.0,24472.25,13.580888971331103,15506,15.451933795636169,2.31e-05,109289897166996.61,30477,8326600,6101
2018-06-10,174403477.89027,38752,1546890560.0158226,15.14,173647008.0,24312.75,13.616584901109219,15691,15.168566823837198,2.31e-05,109734371032776.88,32378,8384773,6063
2018-06-11,136917293.7631935,39633,1290852378.8614552,12.63,128248999.99999999,24412.75,27.64271932582941,16309,12.648952578000001,2.31e-05,104563446623951.11,32865,10758296,6088
2018-06-12,234925468.9156517,56456,1322078761.9838386,12.93,686019008.0,25595.0,28.968702032863693,28504,12.966229203014805,0.00042,126456595746067.11,47320,11063867,6381
2018-06-13,81040035.3105686,42845,1520844687.8025935,14.87,325870016.0,24149.0,20.33278952462516,18276,14.885076395599999,2.31e-05,127428323995561.28,34007,9231649,6020
2018-06-14,91353947.82980654,39939,1423991009.3428166,13.92,280585984.0,23670.75,2526.835247067289,17431,13.937399187302097,2.31e-05,123798889309489.4,32211,8849037,5902
2018-06-15,88945396.57213204,38645,1440830628.742446,14.08,194460992.0,24711.5,17.34041471445493,16226,14.095215206946508,2.31e-05,115208897002741.58,31282,8783215,6163
2018-06-16,32353492.45529835,38199,1420704530.4645073,13.88,232232000.0,24967.75,16.75772181859603,15590,13.893521896,2.31e-05,123198195017996.33,30923,8762434,6227
2018-06-17,28153832.71402893,40491,1481705846.6622472,14.47,164312000.0,24278.5,18.029019085037483,17776,14.488989320906956,2.31e-05,123316923874985.2,32953,8931706,6056
2018-06-18,18746994.192255303,40481,1464262186.8721008,14.3,235592992.0,24726.5,28.066861974762237,16588,14.309045685822602,2.31e-05,127037781358951.47,32458,10729781,6167
2018-06-19,25492882.495568022,44247,1547987688.4003854,15.11,263659008.0,24317.5,20.158789377659527,17566,15.11807295700215,2.31e-05,131203599609432.22,35540,9504618,6066
2018-06-20,41011549.223940894,49731,1597440996.0098438,15.59,356187008.0,24886.25,25.310752061929747,22614,15.56871965,0.00021,133816022503489.33,40694,10263033,6207
2018-06-21,47153722.98379435,53687,1759488979.6678047,17.17,399804000.0,25022.0,27.554982196449853,27128,8.937293201500001,0.00042,148624897359160.25,45000,10364161,6243
2018-06-22,43190857.37754809,52824,1799155667.9548566,17.55,455676992.0,24099.0,25.25926708023149,26594,8.887483956312561,0.00042,151298583011766.7,44456,9896301,6011
2018-06-23,48554430.375078075,48560,1502982425.646185,14.66,214750000.0,24299.0,32.67252334466515,23479,14.654817103600001,0.00021,145997046312159.97,41936,11840820,6062
2018-06-24,37690078.48960185,43745,1520034825.8508065,14.82,270734016.0,24503.0,16.92928128491684,18187,14.828235091971967,2.31e-05,144577973022267.56,34336,8912849,6112
2018-06-25,64730703.84979239,50490,1526094806.5454545,14.88,232960000.0,24952.25,22.830506788494464,23467,14.864376,0.00021,155038655670075.12,41749,10024356,6221
2018-06-26,19624421.235228796,47312,1620792805.2688172,15.8,211464992.0,24222.5,14.786125845786712,18097,7.986059260506075,2.31e-05,158137569537822.28,39472,9605720,6041
2018-06-27,24236286.500408646,52440,1523195775.622887,14.84,232582000.0,24431.0,19.706140050803242,27955,14.888375849074787,0.00042,158219335854512.38,44434,9856878,6095
2018-06-28,45367696.60671471,46560,1580791301.815681,15.4,189564992.0,24423.0,21.343171963302826,19051,14.765044090437103,2.31e-05,158731951686655.78,38077,12806370,6091
2018-06-29,23049609.801565763,46193,1497675047.789129,14.59,226952000.0,24625.25,19.363225163780104,18779,14.577084640199999,2.31e-05,159552084193388.6,37950,13347625,6142
2018-06-30,35656275.69362241,44687,1573023346.0024843,15.32,253512000.0,24414.5,15.214728621118184,18127,15.3174064772,2.31e-05,165583978930692.03,36042,14533373,6088
2018-07-01,53428758.50016301,45158,1655514934.6449594,16.12,244395008.0,24370.25,14.68072582935854,18472,16.1123372774,2.31e-05,160327024653418.28,36527,13739559,6074
2018-07-02,46555606.06887839,45734,1642768483.3593748,15.99,290288000.0,24325.5,19.724070269896874,19090,15.992332570018888,2.31e-05,159555297185193.34,37769,9682286,6065
2018-07-03,18797671.916893948,46283,1705261312.407293,16.59,269278016.0,24609.25,23.076802066905763,18772,16.58810127035217,2.31e-05,158441696931851.88,38112,10480086,6136
2018-07-04,31084280.295006692,47492,1662939726.1621945,16.18,275641984.0,24218.25,20.321062892420553,19826,16.180552961382098,2.31e-05,162349744239478.2,39584,9851294,6040
2018-07-05,21123201.44476346,46092,1730355876.4411762,16.83,270719008.0,24804.75,17.081051734407108,18904,16.81849156185,2.31e-05,165658967591555.44,38134,9947074,6185
2018-07-06,71497037.4482747,47833,1793438166.0552251,17.44,448598015.99999994,24551.25,17.719146944484194,20008,17.436117681600003,2.31e-05,171973330573269.75,39214,12749470,6122
2018-07-07,39500404.02935486,45817,1892528190.5042017,18.4,304575008.0,24397.25,20.214643400892264,19221,17.12530228,2.31e-05,172785177775036.8,37688,10817227,6059
2018-07-08,23709873.257046845,45521,1950457170.1213782,18.96,249696992.0,25031.25,18.340365019084313,19447,16.779600000000002,2.31e-05,174059678656898.66,37870,9920793,6227
2018-07-09,19418387.412153136,47301,1886795162.5737703,18.34,298020000.0,24360.0,16.130056814451773,20002,13.49035954042,2.31e-05,184462317743891.66,38880,12183678,6076
2018-07-10,30463713.274297412,48206,1874604475.569746,18.21,394620992.0,23942.75,18.951000006602477,20360,16.353388470467497,2.31e-05,175855758538277.53,39703,11350295,5971
2018-07-11,23065596.778575785,46522,1662751779.377278,16.15,249134000.0,24565.5,17.313371714537087,19947,16.14751068713769,2.31e-05,172771078849892.34,38577,9464273,6125
2018-07-12,42677514.67580719,45691,1694927309.681568,16.46,212922000.0,24573.0,21.50805010901833,18914,15.889375287320002,2.31e-05,170988869560641.97,37602,10227540,6127
2018-07-13,14294726.895803383,48135,1685821339.3186004,16.37,241580000.0,24497.0,23.091078140780684,20207,8.7159830495,2.31e-05,177769702268222.97,37782,12879583,6106
2018-07-14,11721255.772242865,45598,1682765125.3657942,16.33,156358000.0,24155.25,17.656575687175884,18171,9.505591445131374,2.31e-05,173007031781126.1,35386,12410167,6021
2018-07-15,10547296.72351188,46668,1696378205.7927709,16.46,164426000.0,24546.0,20.68655725072422,18161,9.292304482859763,2.31e-05,170818493094699.72,35740,13525460,6119
2018-07-16,21544367.79942194,57706,1717724834.0080554,16.66,223788000.0,24183.5,218.8639220788878,20069,4.998096092710718,0.00042,170838909254488.38,38087,21670618,6030
2018-07-17,36162403.74757807,50737,1795627707.766017,17.42,266384992.0,24605.75,18.908356210704273,22915,17.4247692476,2.31e-05,167143996975601.75,41748,12065380,6135
2018-07-18,33298486.715592682,47935,1848326176.9752731,17.92,248274000.0,24572.0,18.146265388462886,20405,17.922562128929204,2.31e-05,168686939459280.56,39023,11629893,6126
2018-07-19,17334800.451394048,45549,1790081537.8637147,17.35,222698000.00000003,24491.0,31.30755036830803,19583,17.339881480000003,2.31e-05,170557781988428.66,37021,13461106,6103
2018-07-20,30188799.3355304,53047,1796552483.15731,17.41,233146000.0,24689.5,24.967032059049213,27726,8.40304484243,0.000137686729362,175370349273377.56,44582,12471025,6154
2018-07-21,7999813.770486917,47003,1667063467.180428,16.15,148059008.0,24218.5,19.381384723324683,22481,8.304023516131174,2.8875e-05,171632802403089.88,39094,9856289,6038
2018-07-22,5302553.019173045,42128,1689005940.255583,16.36,139591008.0,24286.5,18.747215832227944,17873,16.3524055244,2.31e-05,169773296063755.12,34318,10418868,6053
2018-07-23,23067690.548724428,44463,1665865445.1714108,16.13,170788992.0,24749.0,30.715384215686054,18907,16.126400446956193,2.31e-05,173333973668458.72,35721,16576932,6169
2018-07-24,33080078.67310799,43768,1661353848.0835838,16.09,209846000.0,24356.5,18.10258066935177,19406,16.09255600245587,2.31e-05,170576669097420.5,35859,13322208,6070
2018-07-25,15540993.191235283,44611,1710878172.9599998,16.56,165899008.0,24553.5,17.953906725797975,19186,16.5563316388806,2.31e-05,174836352618702.1,36330,13303237,6124
2018-07-26,34316544.5252214,43919,1704092892.7511961,16.49,198975008.0,24231.0,25.353212988763534,18969,16.492848724633788,2.625e-05,170496168166914.16,35434,11655560,6042
2018-07-27,17068139.570171617,42116,1724344813.6637168,16.68,169216992.0,24453.0,24.099586964926015,18431,16.68,2.31e-05,167494633420704.72,34051,10159145,6096
2018-07-28,8531364.829579525,41903,1757664590.7374632,17.0,139036000.0,24431.5,20.078620325492217,17860,16.9930096,2.31e-05,172644337279957.94,33473,9489005,6092
2018-07-29,9078746.273084758,85587,1754078357.5730338,16.96,154180000.0,24417.25,17.131252276460078,18336,0.0,4.25205e-05,171046088122278.6,34401,16298393,6087
2018-07-30,28541966.28840432,45767,1750865612.651869,16.93,237202000.0,24658.5,32.78753580303351,19061,16.92659932463135,2.31e-05,175293445775718.56,36277,11956243,6148
