date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2017-09-19,47639018.76170002,181278,18763,4444,208.80089999999998,72547.52843,0.0001,7278389722.400311,0.189819,54046100.0
2017-09-20,18158251.84652347,168980,16404,4341,202.08100000000002,56959.95859,8.1e-05,7044147191.949714,0.18371,34521600.0
2017-09-21,31079540.766605627,340128,17510,4247,199.0791,45880.437532,6.7e-05,6939506848.0666485,0.180981,43583200.0
2017-09-22,38110992.48594078,621479,17671,3824,171.567,1925.701659,6.6e-05,6578537920.222667,0.171567,37244700.0
2017-09-23,14570115.748194883,357332,16459,3000,190.7081,1072.429301,6.6e-05,6647710211.261521,0.173371,32476700.0
2017-09-24,33540570.535347335,368338,15510,2602,195.9925,1000.466571,6.7e-05,6831914027.415423,0.178175,20566500.0
2017-09-25,570626278.5102321,472496,15988,3928,157.96710000000002,1396.399184,4.5e-05,6730072783.636338,0.175519,35622600.0
2017-09-26,25678151.616725087,817180,17723,4183,181.05816,2992.294601,5.4e-05,6977352219.35308,0.181968,70000704.0
2017-09-27,42899847.61532321,864838,21336,6244,185.297,3130.934036,5.5e-05,7104998869.419755,0.185297,249934000.0
2017-09-28,44017244.48832598,947667,20047,5055,222.78519999999997,3248.413515,6.1e-05,7765854983.881507,0.202532,117962000.0
2017-09-29,45347185.28207266,914020,17775,4064,98.0525,2286.624642,6.8e-05,7519419112.870779,0.196105,72291200.0
2017-09-30,28108921.06556061,742786,17680,3600,135.6768,2167.942483,8.9e-05,7431956808.829245,0.193824,54729300.00000001
2017-10-01,20936523.647135377,613369,16735,3145,158.0976,1879.057518,8.2e-05,7577586720.812968,0.197622,51345500.0
2017-10-02,85160570.05050853,503626,17874,4046,185.4693,1857.58199,3.2e-05,7901783903.236048,0.206077,77412304.0
2017-10-03,24967537.522705726,505256,16993,3888,203.209,1716.250351,4.7e-05,7791813765.2347355,0.203209,48703100.0
2017-10-04,40963093.18836266,634523,18295,4191,182.89620000000002,2696.628053,5.1e-05,7792158860.177424,0.203218,123572999.99999999
2017-10-05,103164221.25149755,937707,21375,5887,194.0247,4249.755439,6e-05,8266280464.898251,0.215583,404299008.0
2017-10-06,376260797.1846015,915283,18171,5399,237.726,2854.800655,6.8e-05,9175544297.388718,0.237726,167492000.0
2017-10-07,20079367.12580775,848881,15841,3721,257.3593,2496.838901,6.4e-05,9030303250.80104,0.233963,77950200.0
2017-10-08,83708560.03254151,927163,19902,5657,285.9744,3803.287713,6.3e-05,9198162223.442972,0.238312,529838016.0
2017-10-09,184492522.95093346,964062,22402,7221,264.723999015774,3053.535559,6.5e-05,10759262248.945814,0.278758,610110015.9999999
2017-10-10,74480267.23891751,1057059,19778,5825,278.1075,4391.002453,6.3e-05,9759159136.961088,0.252825,384048992.0
2017-10-11,42101993.655417554,919624,18101,5296,208.5264,2853.92176,6.2e-05,10061516473.081656,0.260658,161206000.0
2017-10-12,72598229.17305051,1010728,18805,5458,185.5322,3561.225376,6.6e-05,10230895254.482904,0.265046,245004000.0
2017-10-13,104793756.63684915,942392,23298,8259,223.4565,3777.54677,6.4e-05,9566803141.007757,0.248285,398688992.0
2017-10-14,52700542.0706409,682794,18226,4957,261.15,1544.364244,5.5e-05,10062511389.065172,0.26115,211160000.0
2017-10-15,58766697.21046243,225706,22336,5364,257.53700000000003,2179.097464,1.2e-05,9923296939.114803,0.257537,280211008.0
2017-10-16,137290123.8480809,969847,29185,9437,263.386,6055.058065,5.7e-05,10148667910.44626,0.263386,963158016.0
2017-10-17,153568129.66249868,1028649,24720,8037,204.8784,3969.387215,6.4e-05,9867850054.410439,0.256098,411264991.99999994
2017-10-18,64747167.19753645,1145351,22646,7268,231.216,4183.567646,6.6e-05,8909108303.140034,0.231216,354224992.0
2017-10-19,59942489.17852933,1120963,21441,6528,261.8748,3689.253359,6.7e-05,8408699207.339861,0.218229,304542016.0
2017-10-20,69397004.7353771,1050282,20814,5532,173.972981200433,4017.443815,7.3e-05,8287594580.078594,0.215086,182704000.0
2017-10-21,41173873.93529037,1058921,17405,5040,168.1512,3465.582602,8.8e-05,8098905634.312152,0.210189,116807000.0
2017-10-22,32559176.659305386,1012546,18043,4562,168.7664,2534.117995,6.6e-05,8128536387.414234,0.210958,75849504.0
2017-10-23,48909234.81622159,984859,19421,5617,203.504,2134.613376,6.5e-05,7841322296.956696,0.203504,99914800.0
2017-10-24,67915930.29884492,1052757,21319,6007,215.12369999999999,3411.173049,6e-05,7535497472.360887,0.195567,220080991.99999997
2017-10-25,32531723.040651552,1117804,18182,4928,186.4017,3127.634277,6.4e-05,7980382621.160241,0.207113,75017504.0
2017-10-26,27481032.85263921,1017723,17344,4584,214.53213942476995,2537.852125,6.2e-05,7877541943.761918,0.204444,38193100.0
2017-10-27,25133671.195290733,1001106,16783,4206,224.0348,2343.0678,7e-05,7847641468.86683,0.203668,29623000.000000004
2017-10-28,13598142.873489503,995942,16352,3684,141.8144,2332.493227,7.3e-05,7806181532.962747,0.202592,26864900.0
2017-10-29,22995794.432656262,980722,18001,3983,140.9506,2361.488396,6.6e-05,7758633613.9604025,0.201358,62511100.00000001
2017-10-30,18083470.87397893,960500,17721,4743,182.7684,2064.89664,6.5e-05,7824830797.705778,0.203076,34835100.0
2017-10-31,39345098.84567168,980393,18396,5164,202.405,2209.702592,5.6e-05,7798976135.387843,0.202405,43875700.0
2017-11-01,56628791.42863498,979685,18684,4780,140.1729,2765.432718,4.8e-05,7715825074.829048,0.200247,67921000.0
2017-11-02,42780744.60581864,1077448,21030,5589,175.13639999999998,3819.667511,4.9e-05,7498083348.044865,0.194596,197770000.0
2017-11-03,72518735.76881474,989196,22368,6077,185.5845,3772.050118,4.3e-05,7945395982.962577,0.206205,373401984.0
2017-11-04,23549957.693827625,791354,18280,4563,208.083,1118.503898,4.6e-05,8017758213.141423,0.208083,74013200.0
2017-11-05,23602980.304101873,784065,17602,4164,223.6014,922.878383,4.9e-05,7832460042.946614,0.203274,46959000.0
2017-11-06,32104270.926677376,909047,19099,5063,201.967,2707.146285,4.9e-05,7782099321.907865,0.201967,102233000.0
2017-11-07,39884314.016281486,965914,18915,5270,205.103,2954.629182,5.4e-05,7902934227.130522,0.205103,114073000.0
2017-11-08,46387949.89719565,899970,21174,6238,231.72459262499999,3043.948679,4.8e-05,8117631962.796466,0.210675,156959008.0
2017-11-09,53912508.44048904,995584,20553,6164,152.5377,3822.084927,5.2e-05,8396446177.963875,0.217911,147916992.0
2017-11-10,48576966.45303071,1000365,20273,5447,196.4304,3147.099149,4.7e-05,8409739558.715517,0.218256,141032992.0
2017-11-11,43737202.02034805,824323,19687,4896,226.5428,1984.209629,3.5e-05,7935493377.559188,0.205948,134503008.0
2017-11-12,151319891.40730932,1004696,23231,5916,231.23540000000003,3264.894997,3.4e-05,8099868922.599315,0.210214,251175008.0
2017-11-13,80282102.80488202,1066629,20843,5575,197.472,3572.572032,4.6e-05,7626935465.650868,0.197472,132567000.0
2017-11-14,35076517.04556881,1014469,19507,5312,203.679,2874.749877,4.9e-05,7866667622.453645,0.203679,127360999.99999999
2017-11-15,39680571.84746991,923791,21017,6028,207.89231500000002,2928.136366,5.1e-05,8069751282.19782,0.208937,100294000.0
2017-11-16,135318915.3548467,892903,29874,9725,191.3895,4073.466221,4.8e-05,8213351196.162559,0.212655,1022579967.9999999
2017-11-17,129224738.5900235,914144,23694,8342,202.2912,2744.923328,4.6e-05,8681190291.973854,0.224768,397071008.0
2017-11-18,58484131.025732405,938782,19622,5633,158.5829,3027.102599,5.7e-05,8749900417.687315,0.226547,144298000.0
2017-11-19,37323207.77488915,806113,20202,5762,205.32600000000002,2501.407077,6e-05,8811426685.291754,0.22814,193808000.0
2017-11-20,69630888.5618723,832610,24025,8208,219.7692,2567.871067,4.4e-05,8934865450.264978,0.231336,214663008.0
2017-11-21,68540952.06123151,930626,23637,7597,190.3824,3186.513207,5.4e-05,9191393455.031754,0.237978,217851008.0
2017-11-22,89483233.03252755,873992,24401,8300,186.1136,3840.191075,6.3e-05,8985301818.641827,0.232642,167078000.0
2017-11-23,77539966.13870916,723841,25098,7699,262.8901,2724.263839,5e-05,9230518422.033247,0.238991,240684992.0
2017-11-24,92284551.35274976,813218,26788,7096,218.5659,3875.202994,4.8e-05,9379602702.094542,0.242851,211486000.0
2017-11-25,37988725.20189656,844794,23877,7134,170.9246,2966.6918,4.8e-05,9430855251.562033,0.244178,212592992.0
2017-11-26,52986615.40620602,755769,24769,7631,227.62260000000003,2071.906364,4.7e-05,9768264647.204704,0.252914,133297000.00000001
2017-11-27,90593067.99138518,827766,27720,9871,248.305,3181.75599,4.4e-05,9590251837.546125,0.248305,196735008.0
2017-11-28,125548671.3615699,1031982,35197,13267,254.037,6491.164894,5.3e-05,9811638130.436613,0.254037,720742976.0
2017-11-29,277047853.5415194,1110981,37889,15887,208.5069,7377.395875,5.5e-05,11504478541.228886,0.297867,541177984.0
2017-11-30,174320386.73117852,1074239,28598,12129,197.1464,5212.549195,5.2e-05,9517949824.02259,0.246433,270907008.0
2017-12-01,108101376.24112113,1019007,28029,11419,200.28160000000003,4406.994824,4.7e-05,9669312852.917032,0.250352,182992000.0
2017-12-02,47069028.94007154,973717,24537,9070,230.0904,3707.192216,5.2e-05,9874168557.747374,0.255656,118250000.0
2017-12-03,46639283.722633116,810688,24695,8526,178.87099999999998,2417.681238,4.4e-05,9869302075.858416,0.25553,134710000.0
2017-12-04,65647497.44850884,929083,26216,9651,202.33520000000001,3040.015533,4.3e-05,9789693564.705666,0.252919,104650000.0
2017-12-05,112490109.60255481,991573,29965,10340,202.8784,4793.925663,5.3e-05,9824169696.136742,0.253598,174591008.0
2017-12-06,175788923.04322666,1154145,36219,13635,220.8744,8222.137091,5.7e-05,9507206011.557348,0.245416,274526016.0
2017-12-07,1789273374.6501682,1098056,32358,13034,232.623,5780.218167,4.5e-05,9011616129.073229,0.232623,275204992.0
2017-12-08,12198428260.163073,1063857,35158,14021,156.5452,5823.20957,3.5e-05,8663467397.402954,0.223636,660172032.0
2017-12-09,103939489.33629072,904034,29702,11246,252.16136833418997,2952.890775,2.9e-05,9768540242.682846,0.252162,205288992.0
2017-12-10,97651160.14366658,871497,21276,9395,171.96459339393,2473.229192,3e-05,9512319538.919037,0.245548,198174000.0
2017-12-11,92832544.16620034,893325,24347,12430,180.693545782932,3122.593659,3e-05,9164674453.329058,0.236574,176100992.0
2017-12-12,233049226.21710658,1033873,34990,19288,216.9040413,6745.012148,4.1e-05,9772259200.616505,0.252258,1555040000.0
2017-12-13,500271423.0616637,998053,48312,29360,225.670589985473,8368.264899,4.1e-05,14437653153.834244,0.372689,2738759936.0
2017-12-14,767673110.3630011,1010951,83758,48247,197.667319855968,11313.094893,4.5e-05,18232501044.00381,0.470648,6358700032.0
2017-12-15,1968832639.0772314,1035919,82657,51439,275.8796539376,9659.705661,5.6e-05,33383845463.86434,0.86176,3194210048.0
2017-12-16,381235541.4701829,961634,52537,31304,234.18772014,4912.412294,3.2e-05,29267152757.87687,0.755493,1334770048.0
2017-12-17,263461712.29014897,915492,52218,30841,286.7381324701875,4320.78128,1.5e-05,29214157608.126965,0.754125,805200000.0
2017-12-18,600468606.7901933,938063,56891,32608,311.591744693064,5967.490589,1.5e-05,28203492057.906506,0.728036,1342720000.0
2017-12-19,448648713.0327823,1012895,61541,35596,287.820709439868,6765.648082,1.5e-05,30117631943.666466,0.777447,1449670016.0
2017-12-20,475772389.42314756,1059489,58156,32305,358.43160657873796,7153.938681,1.5e-05,30494331388.299496,0.787171,1007420032.0
2017-12-21,671015284.3138252,1150620,78147,44408,345.122020538265,8618.845835,3.1e-05,30391912117.663666,0.782515,3626109951.9999995
2017-12-22,872051807.2655131,1161059,77987,45469,416.18491434,7774.759477,1.5e-05,45256414685.36842,1.17,4644700160.0
2017-12-23,702376178228.9966,959432,58024,35604,286.286660595,4198.588793,1.5e-05,45492927360.0,1.17,1497590016.0
2017-12-24,261698682.3697523,1043050,42168,25018,354.0,3657.541848,1.5e-05,45885809336.86538,1.18,754958976.0
2017-12-25,256163864.93475434,733815,37359,20108,450.98688705,3101.458191,1.5e-05,40760359729.6875,1.05,686014016.0
2017-12-26,297456072.7096874,792457,37608,20603,489.40888696,3640.637482,1.5e-05,43369247439.05883,1.12,938846976.0
2017-12-27,592202866.4885881,958453,63774,36638,388.16099999999994,6302.809985,1.5e-05,45700436356.37143,1.18,2854259968.0
2017-12-28,550775404.2751927,1091555,67160,39180,378.08,7522.582213,1.5e-05,53880548206.160835,1.39,2843300096.0
2017-12-29,1657230785.1322544,1244494,108734,65405,313.57677888,11369.784625,1.5e-05,55900480839.963806,1.44,7545739776.0
2017-12-30,1426566174.2521465,1327556,114645,69913,415.05420000000004,10029.166804,1.5e-05,85187451258.14816,2.2,8108389888.0
2017-12-31,738672835.4421422,937458,64844,40708,396.20386260000004,4980.244544,1.5e-05,81372365377.43478,2.1,4642079744.0
2018-01-01,541495410.0906734,963482,50779,31811,314.79256589999994,4018.302638,1.5e-05,89138431907.61505,2.3,1894230016.0
2018-01-02,4813640317.784768,1087493,71075,42711,355.5,5517.473083,1.5e-05,91845092076.15727,2.37,3171010048.0000005
2018-01-03,990002544.8574616,1207446,98324,60110,334.87222935,7507.11617,1.5e-05,95156421368.37299,2.46,6635879936.0
2018-01-04,1927069461.2119143,1276944,121276,69560,491.99904000000004,9335.094832,1.5e-05,120738844777.2,3.12,8103660031.999999
2018-01-05,1648608898.6111107,1309770,125177,62172,660.0,11760.952884,1.5e-05,127785108309.44261,3.3,6288500224.0
2018-01-06,2659764503.3809905,1136440,92750,51600,341.26,8645.955271,1.5e-05,117142527827.06798,3.02,2777560064.0
2018-01-07,604829794.9496026,866281,78515,44013,437.7912,8527.676625,1.5e-05,119626397912.73373,3.09,2395150080.0
2018-01-08,4865168467.624869,1115890,84686,47843,536.592,10391.88323,1.5e-05,129962990196.09755,3.36,3315259904.0
2018-01-09,1072736061.306278,1259100,95356,47825,488.0,14408.630204,2.5e-05,94603633357.65714,2.44,3694700032.0
2018-01-10,962525054.9044617,1218539,86853,47646,468.5574,12412.413483,1.5e-05,82720450695.22842,2.13,4833639936.0
2018-01-11,1338076130.8727417,1245497,71568,39257,499.93811999999997,12737.972109,2e-05,76734970869.7846,1.98,6296119808.0
2018-01-12,918760873.7130384,1193116,55717,30346,387.9806,9397.393764,2.2e-05,75272930787.2745,1.94,3330810112.0
2018-01-13,754580470.9641263,1010903,52404,24926,480.88391702499996,7944.378524,1.5e-05,79468317305.96533,2.05,2130169984.0
2018-01-14,663133024.9128102,992086,41801,21382,427.26232,5688.776451,1.5e-05,78303133612.98924,2.02,1978200064.0
2018-01-15,2299059932.358633,1022967,53869,25164,450.12,6512.528946,1.5e-05,71914556096.64287,1.86,1838460032.0
2018-01-16,1126718198.4343739,1616613,70937,35122,727.3429480799999,10849.38462,2.2e-05,65039842856.13559,1.68,5687960064.0
2018-01-17,860723577.1079658,1549220,66633,34189,482.01937999999996,10001.105759,1.5e-05,45584473547.78625,1.18,7251210240.0
2018-01-18,425170368.2888714,1355660,58456,30506,368.68950731999996,7976.480262,1.5e-05,50639802639.99375,1.31,9110439936.0
2018-01-19,1060059224.0457759,942689,39989,21905,394.9684,4495.537584,1.5e-05,61288797953.548386,1.58,3697430016.0
