date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2017-03-11,2130618.1889411607,1941678.7421320968,2059,29785333.04128902,35.3,1681810.0,34434397.1,7237.5,0.34589876,17471,994056.379984499,107066,345.450002818,0.0001,12766649,579
2017-03-12,1814038.2085105812,1548032.476882416,1972,33929502.81673307,39.88,1838160.0,34727298.77,7012.5,0.32590924,17290,970746.779839142,103612,350.555736296,0.0001,16281934,561
2017-03-13,4887628.445400952,3953536.524038603,2507,34473442.234997906,40.17,5846470.0,35621745.39,7237.5,0.35105409,18189,930571.392234546,104143,334.27604528370006,0.0001,10280695,579
2017-03-14,2105776.7007045876,1794663.0946263573,2386,41320890.04875887,47.75,2372830.0,35951829.7,7187.5,0.30308766,17343,968526.848524252,107433,170.18209490750002,0.0001,8683515,575
2017-03-15,2310544.3363528815,1729187.3395052713,2484,39311762.902252354,45.06,2480490.0,36347452.82,7025.0,0.45738254,17065,839957.75325524,95946,142.345369104,0.0001,9204687,562
2017-03-16,3314586.695304043,2222536.708273387,2474,40149548.39790898,45.65,3945410.0,36813393.12,7137.5,0.66749812,17562,819283.671793121,103558,392.61037816000004,0.0001,9425377,571
2017-03-17,4814904.543903298,3117048.228669979,2970,43550351.685104616,49.12,5088250.0,37375320.28,7137.5,0.81966666,17601,757793.158541805,103513,248.95259030719998,0.0001,9909958,571
2017-03-18,9513466.877882656,5478613.246968263,4543,43150871.73496416,48.27,27275200.0,39340540.87,7312.5,1.45792666,20948,870024.182989884,105549,324.5626713426,0.0001,14023799,585
2017-03-19,8243486.27638838,5278431.391375673,3802,57199032.30047217,63.48,13536800.0,40720410.11,7175.0,1.69961276,21584,1041552.88078618,108155,207.4700189196,0.0001,14515243,574
2017-03-20,10314736.862608777,4361634.419039297,3582,63636690.269076854,70.07,7465190.0,41701223.95,7137.5,1.20467392,20001,1032619.6029295,108915,350.3466464498,0.0001,11919834,571
