date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2018-07-08,279530.2291444936,207181.2317778168,1362,217835847.5151515,10.64,156556.0,,906.23727189,0.39917990000000003,1737,90236.664514707,5572,16.625321647200003,0.0001,3581717,580
2018-07-09,236981.01523790683,216751.7882150824,1320,209337149.9959637,10.22,208957.0,,899.97006552,0.34924828,1876,95271.7755341949,5253,16.059513309,0.0001,3695392,576
2018-07-10,267067.68544136203,240587.08726130522,1269,202370816.51271188,9.88,272086.0,,887.46130011,0.39146715,1681,97069.3931417374,4794,15.448390328800002,0.0001,3061398,568
2018-07-11,497166.26535743225,378430.6482432432,1301,194026283.99137005,9.47,175414.0,,907.8099508,0.4688389,1698,105867.902387205,4600,14.924093180700002,0.0001,3308432,581
2018-07-12,389156.3156113248,327569.03302431,1309,189345878.35971224,9.24,225068.0,,868.74270669,0.26554314,1532,98041.0881115004,4079,15.464228472,0.0001,2972721,556
2018-07-13,1253980.8304970786,367331.0243185725,1298,171163810.16811955,8.35,250272.0,,917.16997037,0.25083144,1575,85588.7304164235,4312,13.128397553,0.0001,2923125,587
2018-07-14,287810.93025702424,231331.3872742938,1251,165065544.71927553,8.06,185345.0,,876.54303199,0.26855840000000003,1461,82879.1311123909,3991,12.615184925200001,0.0001,3614737,561
2018-07-15,171214.3876222084,159497.6137053177,1276,159699187.00127065,7.79,172147.0,,910.88729143,0.30253255,1600,76411.4671405804,5156,12.1781859127,0.0001,3111409,583
2018-07-16,1013494.7402328132,961637.1337007956,1321,161505141.95797282,7.88,395675.0,,907.73377208,0.28654877,1716,77851.7220784563,5150,12.3992156176,0.0001,3216831,581
2018-07-17,277326.8804170384,124780.9205552024,1289,165612996.50420168,8.08,308653.0,,892.1637103,0.32701107,1557,76606.341429011,5717,12.625,0.0001,3165832,571
2018-07-18,666420.5571969141,483370.40336394176,1544,170663101.63484487,8.33,324123.0,,899.95486597,0.42606352000000003,1778,77573.7987069252,6306,13.024113020100001,0.0001,3305559,576
2018-07-19,358686.63566123846,265856.1142880565,1319,171513611.3034398,8.37,247022.0,,881.21191768,0.20378255,1573,71545.22214426,5483,13.0791038715,0.0001,3752572,564
2018-07-20,1079230.8404814957,915231.9667881598,1393,167620163.1024531,8.18,419682.0,,928.06250058,0.26305135,2007,70140.7638999409,5662,12.7912133218,0.0001,3168877,594
2018-07-21,634445.418647616,452147.594338264,1290,140976702.9746647,6.88,357475.0,,884.3433479,0.33357789,1610,68689.7538664428,6055,10.7592522928,0.0001,3127770,566
2018-07-22,383009.810669368,330995.7531483277,1246,137834110.43362832,6.73,254913.0,,910.92277326,0.21769174,1470,68428.9050256386,6327,10.517786003000001,0.0001,3219499,583
2018-07-23,430748.6964029288,401204.5224185336,1160,138497130.1930295,6.76,292171.0,,904.63696069,0.21036576,1453,79856.3781294746,5269,10.562924528,0.0001,2999433,579
2018-07-24,599021.1083155844,516474.9459199866,1258,152983447.40045765,7.46,760658.0,,889.0192312500001,0.45371842,1782,85789.8329922401,5436,12.2962205724,0.0001,3161017,569
2018-07-25,356000.543104593,289953.16258988006,1212,177357148.82177037,8.65,274657.0,,907.78987933,0.31406254,1525,82767.2059926822,5787,13.5166854035,0.0001,3016986,581
2018-07-26,1403601.1977761649,1335673.8702119954,1195,170731671.17350996,8.33,331355.0,,901.53507143,0.28192361,1659,90187.2513095554,5587,13.025621000000001,0.0001,3113153,577
2018-07-27,769274.2174792595,665939.6562679504,1076,154856387.3828648,7.55,281703.0,,893.73568693,0.23141626,1264,81569.2537437513,5589,11.796924150499999,0.0001,2844505,572
2018-07-28,450107.992805758,333246.4069610564,1213,153548827.0,7.49,300221.0,,874.97718947,0.24391353000000002,1366,68829.4072592372,7412,11.7032955473,0.0001,2932018,560
2018-07-29,668585.2338868288,451957.20955123083,1316,154014775.82402232,7.51,374275.0,,893.71067836,0.3210888,1491,62391.6038347692,8555,11.734416680499999,0.0001,3436657,572
2018-07-30,502582.6650787185,441362.1174419727,1328,146916071.98253274,7.17,404150.0,,884.33354511,0.24060634,1583,64340.9231115542,7354,11.203125,0.0001,3195373,566
2018-07-31,879142.0794501408,738395.3542355082,1101,140626061.47263682,6.86,368156.0,,917.1547084,0.31798467,1751,66837.068104582,5583,11.197607017800001,0.0001,2913701,587
