date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2016/5/5,10432967.27,10432967.27,38707,749299572.2,9.4,18296200,31776.25,31.13481144,14753,9.466819675,0.00042,3.38724E+13,33312,8970881,6037
2016/5/6,20364152.88,20364152.88,41271,782322294.1,9.81,21510600,31741.40625,35.17488906,14563,9.821971974,0.00042,3.40805E+13,32620,9787335,6022
2016/5/7,14605468.68,14605468.68,35864,743848239.9,9.32,10806500,31573.125,24.22782343,14187,9.461939313,0.00042,3.40853E+13,31691,8232498,5988
2016/5/8,13239362.83,13239362.83,40063,748327705.2,9.37,15031000,31849.21875,28.90090128,14765,9.42982874,0.00042,3.44634E+13,34406,9259411,6051
2016/5/9,19894728.11,19894728.11,38560,757793744.2,9.49,13085300,31801.40625,26.34193389,15276,9.549966353,0.00042,3.48826E+13,33298,8821712,6044
2016/5/10,18779609.33,18779609.33,40684,741620565.3,9.28,9321790,31700.9375,27.70144955,15295,9.365844411,0.00042,3.5703E+13,35393,8904858,6012
2016/5/11,29009272.38,29009272.38,40811,753500069.6,9.43,15267500,31253.125,31.62682582,16736,9.473563205,0.00042,3.48397E+13,34217,9217228,5914
2016/5/12,32242592.62,32242592.62,45002,799490254.5,10,24137700,32257.03125,39.26253972,17109,10.07749409,0.00042,3.46085E+13,35871,10242568,6099
2016/5/13,89567735.98,89567735.98,47739,804527141.4,10.06,31276900,32196.71875,43.1908784,18489,10.34761973,0.00042,3.68147E+13,37667,10152483,6064
2016/5/14,63066045.66,63066045.66,45745,841094801.4,10.51,18808000,31667.8125,35.45133507,16644,10.7337394,0.00042,3.68461E+13,35555,10026668,5958
2016/5/15,15286302.57,15286302.57,43073,820030594.6,10.24,9218400,31805.46875,31.30520736,16087,10.26822962,0.00042,3.71149E+13,33241,9261226,6015
2016/5/16,15439795.12,15439795.12,37424,798627340.2,9.97,29079900,31514.6875,27.59843982,15262,10.06304908,0.00042,3.73766E+13,31725,8890288,5961
2016/5/17,14943178.99,14943178.99,40309,896520728.2,11.19,37198700,32192.1875,28.46673738,16884,11.34948805,0.00042,3.64631E+13,34874,9197729,6071
2016/5/18,22897188.3,22897188.3,46033,976227856.9,12.18,65389900,32404.375,35.07004511,19509,12.33245012,0.00042,3.7901E+13,39916,10239435,6063
2016/5/19,36500039.67,36500039.67,44523,1085753775,13.54,53757500,31903.59375,33.14467512,18334,13.61755197,0.00042,3.95174E+13,38177,9474699,6011
2016/5/20,41253994.51,41253994.51,45177,1190917125,14.85,50544100,32089.6875,38.02796937,17302,15.00803355,0.00042,4.00477E+13,37635,10124981,6037
2016/5/21,14253498.96,14253498.96,43621,1098287144,13.69,24648400,31835.78125,35.79993114,16643,13.69030749,0.00042,4.06545E+13,36132,10004239,5981
2016/5/22,9547000.268,9547000.268,38895,1126913363,14.04,17938900,32260,28.87608911,15542,14.09300718,0.00042,4.0059E+13,34206,9089009,6084
2016/5/23,18213900.68,18213900.68,43806,1147075848,14.28,23842800,32080.625,29.63440934,18109,14.54957913,0.00042,4.03323E+13,39153,9430693,6013
2016/5/24,23953290.19,23953290.19,42911,1069658209,13.31,41560600,32003.28125,28.59580668,17253,13.53667702,0.00042,4.11047E+13,38371,9185186,6010
2016/5/25,23565630.5,23565630.5,46443,1027768433,12.79,27444700,32357.03125,32.73341817,17709,12.80427835,0.00042,4.10158E+13,38923,10067538,6029
2016/5/26,16253102.1,16253102.1,51147,1006827278,12.52,20764000,32044.375,35.55839584,24303,6.584222795,0.00042,4.19503E+13,44577,10432396,6019
2016/5/27,33316695.57,33316695.57,49006,996370545.5,12.39,57496400,32321.71875,37.99566145,19766,12.56276932,0.00042,4.17422E+13,40345,10437181,6045
2016/5/28,25664511.04,25664511.04,70148,912055080.3,11.33,47274800,32318.59375,80.97278645,25572,1.086722346,0.000490943,4.27037E+13,42556,14661899,6019
2016/5/29,12578836.09,12578836.09,45890,975025978.5,12.11,28598400,31969.21875,38.78872291,18727,7.116401263,0.00042,4.36185E+13,37002,10053964,6001
2016/5/30,12554282.01,12554282.01,42927,992734844.1,12.33,14733800,32007.1875,31.85574682,17501,12.32868624,0.00042,4.33924E+13,36049,9270784,6007
2016/5/31,13285788.5,13285788.5,44386,1026329092,12.74,42433400,31529.21875,31.15423768,18219,12.66633649,0.00042,4.35861E+13,37813,9460402,5936
2016/6/1,11426151.58,11426151.58,42221,1137489019,14.11,22471300,32147.96875,31.20075421,17480,14.11107355,0.00042,4.20004E+13,35796,9433742,6039
2016/6/2,7617576.945,7617576.945,39666,1127980571,13.99,10477200,32182.1875,25.8601071,17324,14.0031522,0.00042,4.2903E+13,35620,8824056,6072
2016/6/3,8626164.325,8626164.325,39834,1108164114,13.74,22981500,32272.1875,25.24008971,16847,13.76285427,0.00042,4.4992E+13,35939,8613025,6029
2016/6/4,6505487.4,6505487.4,37875,1118587062,13.86,15792400,32141.5625,24.38353275,16495,9.806629786,0.00042,4.49994E+13,33089,8476495,6016
2016/6/5,6299166.996,6299166.996,37896,1110521245,13.76,11088400,31583.125,23.83880608,16429,13.76666582,0.00042,4.4881E+13,34155,8324794,5963
2016/6/6,7492847.559,7492847.559,38957,1131081424,14,8720400,32371.875,25.86618627,17409,14.00512837,0.00042,4.52781E+13,34806,8707773,6108
2016/6/7,14713118.28,14713118.28,46141,1127311036,13.95,21421600,31945.9375,67.48211214,17192,7.158986969,0.00043563,4.62075E+13,35447,10138535,5990
2016/6/8,31472133.29,31472133.29,40433,1172685135,14.51,16941800,32302.96875,28.43081219,17780,14.5039058,0.00042,4.58506E+13,35082,8752444,6091
2016/6/9,6715861.13,6715861.13,39854,1166756855,14.43,8256830,32225.9375,28.89476701,17198,14.43427329,0.00042,4.81578E+13,35020,8994870,6092
2016/6/10,13101951.49,13101951.49,40145,1163158736,14.38,11312900,31164.21875,28.89651161,17681,13.59591655,0.00042,4.68622E+13,34719,8483071,5902
2016/6/11,7362913.534,7362913.534,36901,1125832482,13.91,12176500,32371.71875,27.22463024,14568,13.95156915,0.00042,4.68172E+13,31912,8446642,6114
2016/6/12,16883336.92,16883336.92,42581,1149092224,14.19,38210300,32220.625,29.164101,18480,10.92759001,0.00042,4.73678E+13,37682,8870414,6065
