date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,activeAddresses,medianTxValue(USD),medianFee
2017-10-18,2520279.9560097046,1604,1956420000.0,0.21738,3409140.0,4235.372089,1131,66.3009,0.15
2017-10-19,2089522.2142392902,1636,1977552000.0,0.219728,3383330.0,4180.385247,1162,66.577584,0.15
2017-10-20,3502485.6319555785,1680,1988487000.0,0.220943,4936400.0,5771.052803,1150,67.829501,0.15
2017-10-21,4271223.50695376,1661,1944090000.0,0.21601,4326590.0,6044.604198,1133,66.31507,0.15
2017-10-22,3567262.8326796023,1631,1919664000.0000002,0.213296,4615270.0,4650.32107,1090,66.12176000000001,0.15
2017-10-23,4201887.113026733,1632,1901547000.0,0.211283,4987880.0,7319.824928,1101,64.230032,0.15
2017-10-24,3524312.1312505244,1884,1776636000.0,0.197404,5808170.0,5522.752112,1292,60.405623999999996,0.15
2017-10-25,2542794.599436522,2032,1908252000.0,0.212028,4171089.9999999995,4817.867444,1337,63.820428,0.15
2017-10-26,3449058.748793611,1727,1851165000.0,0.205685,4683120.0,5634.269381,1225,63.556665,0.15
2017-10-27,2266948.0328247696,1530,1794141000.0,0.199349,3603110.0000000005,4201.613429,1098,59.605351,0.15
2017-10-28,1818833.4813822408,1341,1781829000.0,0.197981,4671300.0,3524.862389,956,60.384204999999994,0.15
2017-10-29,2746959.478139375,1570,1775997000.0,0.197333,8599400.0,3871.205642,1069,59.989232,0.15
2017-10-30,2089557.3230222678,1544,1802151000.0,0.200239,3529449.9999999995,4447.712793,1079,60.672417,0.15
2017-10-31,3961123.30496836,1585,1794654000.0,0.199406,6031700.0,5590.252258,1102,60.220612,0.15
2017-11-01,5972503.373265322,1901,1682613000.0,0.186957,6190340.0,6028.101042,1283,57.021885000000005,0.15
2017-11-02,5391438.494234569,1917,1497582000.0,0.166398,8706750.0,7538.654166,1265,51.58338,0.15
2017-11-03,3290601.532697175,1575,1499373000.0,0.166597,5802310.0,4290.673088,1081,51.64507,0.15
2017-11-04,3633850.1470887186,1421,1543635000.0,0.171515,4231960.0,3821.391143,1002,51.969045,0.15
2017-11-05,2081885.7577566744,1413,1536840000.0,0.17076,4400860.0,3010.273242,997,51.56952,0.15
2017-11-06,3721615.12150073,1721,1632060000.0,0.18134,11718500.0,6395.84471,1096,54.22066,0.15
2017-11-07,2332730.85061863,1466,1678311000.0,0.186479,4822430.0,4084.949146,1055,52.960036,0.15
2017-11-08,1936846.4993192828,1553,1613565000.0,0.179285,6757370.0,4511.454347,1139,50.1998,0.15
2017-11-09,2435453.8341238997,1885,1744173000.0,0.193797,7388760.0,3983.313302,1292,54.844550999999996,0.15
2017-11-10,6041136.4684560895,1974,1993320000.0,0.22148,10625300.0,8397.990655,1274,67.99436,0.15
2017-11-11,2996797.6558157075,1833,1728045000.0,0.192005,6940500.000000001,4286.039799,1165,58.945535,0.15
2017-11-12,7861264.8992355475,1915,1720611000.0,0.191179,12126100.0,8303.803214,1181,57.353699999999996,0.15
2017-11-13,3283349.888102084,1716,1627884000.0,0.180876,7806090.0,6422.887836,1133,54.081924,0.15
2017-11-14,3550533.991435542,1728,1729098000.0,0.192122,7941780.0,5360.260566,1199,58.981454,0.15
2017-11-15,2428057.6584684756,1746,1758627000.0,0.195403,6978990.0,5380.150608,1135,59.988721,0.15
2017-11-16,3926867.8387284256,1725,1748484000.0,0.194276,16058699.999999998,6535.460674,1142,56.34004,0.15
2017-11-17,2409990.7794505777,1445,1770363000.0,0.196707,8216410.0,3914.025991,1055,57.04503,0.15
2017-11-18,2266423.1504630824,1549,1741239000.0,0.193471,7023069.999999999,4161.770873,1082,56.300061,0.15
2017-11-19,3630277.9020692534,1630,1756377000.0,0.195153,8200280.0,4176.702723,1112,56.789522999999996,0.15
2017-11-20,3541851.1670039715,1869,1816326000.0,0.201814,13657600.000000002,6347.048037,1241,58.929688,0.15
2017-11-21,4909315.053875837,1651,1912860000.0,0.21254,9636650.0,6211.452372,1197,63.12438,0.15
2017-11-22,3055841.4816873027,1860,1830933000.0,0.203437,6838830.0,5259.070222,1228,60.420789,0.15
2017-11-23,2692753.658914208,1797,1837215000.0,0.204135,8567770.0,4824.996234,1227,63.48598500000001,0.15
2017-11-24,1958412.0598287235,1662,1811817000.0,0.201313,7556739.999999999,3885.792078,1135,62.608343,0.15
2017-11-25,3513671.5980743873,2120,1882044000.0,0.209116,10943300.0,4499.203789,1329,61.68922,0.2
2017-11-26,3748578.136798542,2258,1964169000.0,0.218241,12589900.0,6204.438321,1483,64.381095,0.3
2017-11-27,3937415.76705669,2383,1926099000.0,0.214011,12795400.0,7440.279169,1438,65.273355,0.15
2017-11-28,20932289.284983654,2923,2039580000.0,0.22662,35746900.0,12704.048756,1622,106.69290607674,0.3
2017-11-29,10834952.663103402,2771,2320920000.0,0.25788,33439400.0,14378.568885,1550,82.00584,0.2
2017-11-30,4253018.976532997,6082,1965591000.0,0.218399,16258699.999999998,8593.323129,1696,0.218399,0.15
2017-12-01,3334867.2099988842,4961,2029374000.0,0.225486,12371200.0,6636.406844,1778,0.225486,0.15
2017-12-02,7440040.864980513,2888,2159190000.0,0.23991,23297000.0,10240.361751,1357,74.13219000000001,0.15
2017-12-03,16765312.172866073,3743,2266362000.0,0.251818,44340299.99999999,10120.67507,1518,78.819034,0.15
2017-12-04,6779250.891982395,3427,2494143000.0,0.277127,19193300.0,7111.443295,1558,22.170160000000003,0.15
2017-12-05,10359000.88980138,2301,2573244000.0,0.285916,27918500.0,7185.798751,1448,85.488884,0.15
2017-12-06,10204341.860196687,3185,2697300000.0,0.2997,29788400.0,10454.611302,1740,59.940000000000005,0.15
2017-12-07,13658888.092415951,2607,2442771000.0,0.271419,30563700.0,10529.347654,1489,83.597052,0.15
2017-12-08,28307858.060677417,6478,2115341999.6324365,0.235038,267451008.0,32364.467423,2949,194.84376580512298,1.0
2017-12-09,86126793.33831023,7221,6157692000.0,0.684188,211103008.0,28459.936132,3607,319.16430604619603,0.5
2017-12-10,20621272.803796437,3354,4002318000.0,0.444702,77311800.0,18440.00452,2035,139.636428,0.5
2017-12-11,10535438.276545975,3651,3545280000.0,0.39392,71627104.0,13414.302673,2277,110.58392823648,0.2
2017-12-12,23486792.910894852,5090,4458077999.072424,0.495342,106068000.0,21291.121417,2922,153.060678,1.0
2017-12-13,17407543.53032514,4460,4763321998.989692,0.529258,56148600.0,18443.326153,2492,169.891818,1.0
2017-12-14,23103846.581366546,4393,4823684999.121434,0.535965,87375200.0,17776.445015,2474,172.044765,0.5
2017-12-15,17842079.828976616,4308,5412797998.985253,0.601422,69296200.0,15422.198278,2546,171.99105803511,0.5
2017-12-16,31029847.28764176,5309,5288894999.106907,0.587655,99888999.99999999,14783.52579,2856,105.70075970346001,0.15
2017-12-17,29875283.77430711,4470,5907671999.045679,0.656408,83063904.0,15693.901264,2588,197.492767352176,0.5
2017-12-18,36125038.46143662,4605,6179966999.188527,0.686663,114759000.0,17613.71742,2825,199.58302580637204,0.4
2017-12-19,83657952.0588176,5957,7662509999.097111,0.85139,242843007.99999997,28237.287481,3417,266.48507,0.55
2017-12-20,32602984.191941522,4656,8472608998.97562,0.941401,119243000.0,15481.473474,2835,295.599914,0.5
2017-12-21,62680505.417173624,17017,8549693999.048227,0.949966,112835000.0,15195.20645,11001,2.10892452,0.05
2017-12-22,64004295.10041128,11002,9089999998.762522,1.01,187780992.0,19341.210693,7672,1.2625,0.05
2017-12-23,18358563.798417434,12019,7529813999.0976305,0.836646,77666400.0,9316.524414,9101,1.05417396,0.05
2017-12-24,19884957.50699883,13035,8495257998.076651,0.940283,98134096.0,9980.050024,9845,1.3163961999999998,0.05
2017-12-25,43787853.4956876,10351,9347025741.544556,1.04,122425000.0,12879.492844,7171,1.768,0.05
2017-12-26,22289582.99203257,3897,8994068998.98891,0.999341,65543300.0,6385.055771,2797,64.228593445268,0.15
2017-12-27,29958096.665074944,4468,8852543998.958546,0.983616,53708400.0,10824.68201,2954,118.57060007011201,0.15
2017-12-28,29498800.62714785,3436,8498789998.962001,0.94431,52492700.0,10478.251988,2128,242.407663670955,0.15
2017-12-29,32671103.244076367,4585,8181578031.780547,0.91262,105782000.0,11790.644879,2739,201.68902,0.15
2017-12-30,28065197.9909532,3562,9449999998.867172,1.05,73225296.0,7716.141397,2176,414.741426225,0.15
2017-12-31,18250403.864419308,2880,8289200801.779209,0.917415,69870096.0,3669.65001,1652,344.94804,0.15
2018-01-01,20852868.406431362,3228,9372329999.0,1.04,58202800.0,6822.999749,1846,334.47009076,0.15
2018-01-02,43433628.84068624,5427,9361452412.896553,1.04,108186000.0,11979.854939,2960,76.96000000000001,0.15
2018-01-03,67420391.892122,7128,10351618993.128492,1.15,265016000.0,15592.104644,4462,119.604037075,0.15
2018-01-04,135553244.67126912,8551,16608569266.04878,1.84,332371008.0,18851.327864,5002,319.283838,0.15
2018-01-05,94574818.54526706,5549,15227123205.421383,1.69,175192000.0,16457.64229,3043,338.0,0.15
2018-01-06,46536802.840396106,4753,14258006179.90303,1.58,99451000.0,9037.136972,2587,323.90000000000003,0.15
2018-01-07,42194920.29451538,5078,14962085215.586956,1.66,123173000.0,7894.616386,2758,216.33144900000002,0.15
2018-01-08,35627837.46823818,4364,16504736725.054548,1.83,81479000.0,6597.869402,2601,311.1,0.15
2018-01-09,46811352.00927551,3722,15033903895.019478,1.67,75343696.0,9015.432264,2294,417.5,0.15
2018-01-10,44979309.59976775,3746,13924889998.931034,1.55,92956096.0,10775.698839,2097,476.13675,0.15
2018-01-11,29432960.700169798,3966,13079985113.396946,1.45,93279400.0,8310.129951,2206,292.175,0.15
2018-01-12,50812933.21022036,3383,11827989999.090279,1.31,65119100.0,6211.006951,1939,262.0,0.15
2018-01-13,20624813.555335317,3272,13134430727.509933,1.46,60099500.0,5273.107181,1784,364.56199999999995,0.15
2018-01-14,71964989.24634324,2914,13604763236.323742,1.51,38628400.0,4766.917708,1671,230.572972075,0.15
2018-01-15,18671162.6977772,3112,12507389999.000002,1.39,105495000.0,4222.700001,1858,245.235006875,0.15
2018-01-16,43780754.32518594,4106,12465941940.407766,1.38,198199008.0,5808.550006,2182,264.76830006,0.15
2018-01-17,19047745.546638466,3534,8792392649.395615,0.976473,166003008.0,4691.20001,2017,323.212563,0.15
2018-01-18,36667005.365142696,3492,9257382499.046297,1.03,119459000.0,9689.684688,2067,345.05,0.15
2018-01-19,63419511.93745548,2921,9598045908.118181,1.07,130817000.0,6915.462514,1678,352.03000000000003,0.15
2018-01-20,26561295.3469952,2812,9861790908.181818,1.1,129900000.0,5093.365982,1622,353.1,0.15
2018-01-21,17127878.94196678,2737,10944699811.943924,1.22,112542000.0,5373.594022,1567,394.06,0.15
2018-01-22,38060683.106402524,3897,9719999998.910702,1.08,73947400.0,8274.087332,2298,67.16927484,0.45
2018-01-23,15558362.598110024,2741,8883818998.952559,0.987091,67245800.0,4103.912258,1554,313.894938,0.15
2018-01-24,18621143.12646126,2550,8524934999.017158,0.947215,57975100.0,3478.719769,1556,296.478295,0.15
2018-01-25,1061407452.1235926,3027,8760473998.974411,0.973386,57845600.0,3611.453404,1585,304.66981799999996,0.15
2018-01-26,62338900.23806218,4501,8504378998.875047,0.944931,174748992.0,8027.863975,2635,290.093817,0.150001
2018-01-27,8463836402.593428,3239,7575144907.978081,0.843234,237528992.0,2451.350004,2254,257.18637,0.2
2018-01-28,15330775.086489782,3265,9545186795.087378,1.06,83612400.0,3865.560646,2189,312.23817708,0.5
2018-01-29,15746063.878493961,2692,9269999998.898903,1.03,47381700.0,2926.407583,1728,316.21000000000004,0.15
2018-01-30,19149170.840423416,2713,8421587998.794922,0.935732,47194000.0,1893.600004,1794,276.04094,0.15
2018-01-31,8216290.820249734,2549,7071074998.99254,0.785675,50105100.0,1527.57,1704,245.13060000000002,0.15
2018-02-01,9512586.636610242,4351,7123985998.719718,0.791554,46639300.0,3654.500002,3205,12.753104856812001,0.1
2018-02-02,14934182.179372294,5525,5522750998.946818,0.613639,54511900.0,5790.534381,4399,0.613639,0.05
2018-02-03,6815216.105725754,5187,5260805999.07039,0.584534,42520900.0,2949.646636,4530,0.584534,0.05
2018-02-04,9676672.41841107,4245,5645438998.861309,0.627271,41394700.0,2943.630576,3304,0.0,0.45
2018-02-05,17562977.700548843,2237,4940820000.0,0.54898,28590400.0,1948.124581,1568,171.28176000000002,0.15
2018-02-06,7609666.877689341,2188,4103648999.2195115,0.455961,50311400.0,2960.873632,1618,141.34791,0.15
2018-02-07,4941122.623481441,2060,5239025998.91542,0.582114,59231300.0,1917.2,1540,180.45534,0.15
2018-02-08,12068073.82925047,3499,4826204999.012611,0.536245,42640900.0,2451.550001,2085,176.42460499999999,0.1
2018-02-09,45734762.27616541,4017,4898411999.078271,0.544268,60340000.0,5506.300008,1827,204.33180355890798,0.15
2018-02-10,14594532.194610862,2511,5385455998.986668,0.598384,74166200.0,1750.1,1407,193.876416,0.1
2018-02-11,44879328.36348115,2519,5308406998.884263,0.589823,28515100.0,3623.162348,1505,184.614599,0.15
2018-02-12,28455113.80250563,2333,4789970999.046021,0.532219,22479700.0,1509.736652,1406,166.584547,0.1
2018-02-13,26114363.15196097,3216,5041772998.94934,0.560197,36379100.0,5702.512132,1604,313.2216402699065,0.1
2018-02-14,44033337.80882957,4614,4787279999.066815,0.53192,73477504.0,8024.41229,2102,388.5673658492,0.15
2018-02-15,49786735.32409322,7709,5121404998.986308,0.569045,67295600.0,3751.2,5834,0.0,0.55
2018-02-16,35953284.61933223,3338,5040773999.0154705,0.560086,90028496.0,4016.550718,1776,258.864761287021,0.15
2018-02-17,93850954.35187218,4897,5091173999.055428,0.565686,147788000.0,5040.036797,2052,1280.63107953,0.15
2018-02-18,101036465.45203725,4680,5357681998.877659,0.595298,95781296.0,3318.650002,2129,916.38685875,0.15
2018-02-19,88255367.12512895,5140,4760945999.0005045,0.528994,91007400.0,7147.810939,2239,1308.494803596776,0.15
2018-02-20,57953951.148074456,3407,4762197000.0,0.529133,66039700.0,7533.356567,2108,173.026491,0.3
2018-02-21,18672756.259769283,3130,4339332000.0,0.482148,70518000.0,9189.39579,1974,144.6685074,0.15
2018-02-22,31036862.45788159,2522,4174398000.0,0.463822,26603200.0,3067.889049,1711,101.04135924864,0.15
2018-02-23,87956808.3867612,2837,3855816000.0000005,0.428424,24689500.0,8023.659915,1707,134.096712,0.5
2018-02-24,11268761.644805275,2526,3950505000.0,0.438945,19614000.0,6800.709855,1597,137.389785,0.2
2018-02-25,6780915.7224157,2260,3645360000.0,0.40504,18213400.0,2364.989667,1476,127.58760000000001,0.15
2018-02-26,5514476.787759126,2282,3589749000.0,0.398861,17511200.0,1837.023675,1482,124.045771,0.15
2018-02-27,8166324.647923098,2247,3627846000.0,0.403094,12956100.0,1651.8,1406,125.362234,0.15
2018-02-28,13754345.898791492,2465,3606489000.0,0.400721,27179700.0,2326.224099,1583,127.02855699999999,0.15
2018-03-01,37671899.60203824,2338,3595401000.0,0.399489,19529000.0,1927.039509,1493,126.238524,0.15
2018-03-02,17651238.47927333,2643,3764871000.0,0.418319,17893800.0,2262.168001,1684,136.790313,0.15
2018-03-03,30029107.154723138,3850,3551229000.0,0.394581,35009700.0,7696.057908,1943,150.9272325,0.15
2018-03-04,54102534.38876528,4792,3396312000.0,0.377368,49838900.0,10225.591171,2098,492.984935360144,0.15
2018-03-05,33480707.493680134,5959,3192336000.0,0.354704,63880400.0,12423.119569,3435,261.48778880000003,0.1
2018-03-06,11204645.077530092,4047,3168585000.0,0.352065,26655100.0,10750.316858,2041,111.25254000000001,0.15
2018-03-07,9514804.498251146,12067,3050361000.0,0.338929,24605000.000000004,5363.253536,6378,0.033893238929,0.1
2018-03-08,7181520.274643961,2907,2666196000.0,0.296244,65751000.0,3753.009001,1755,94.998019223016,0.15
2018-03-09,6330658.787264119,2566,3067047000.0,0.340783,57774800.0,3064.07051,1620,108.368994,0.15
2018-03-10,6906322.598984068,2631,3048813000.0,0.338757,24086700.0,3244.246674,1388,108.740997,0.15
2018-03-11,43005610.36651526,3258,3068235000.0,0.340915,29528800.0,8835.289078,1457,630.827411425,0.15
2018-03-12,33751831.73624192,4581,3153150000.0,0.35035,90235504.0,13174.156245,1823,941.39045,0.15
2018-03-13,21141767.37637071,3702,3512088000.0,0.390232,144068992.0,7235.057303,1951,127.60586400000001,0.15
2018-03-14,23154799.84646268,4042,4254228000.0,0.472692,164630000.0,11366.034737,2128,252.98475840000003,0.15
2018-03-15,47383051.539928615,4028,3781305000.0,0.420145,96351904.0,8350.909426,1873,467.90370899536003,0.15
2018-03-16,37814227.563230455,3598,3429486000.0,0.381054,47704200.0,6753.190561,1664,630.761675187576,0.15
2018-03-17,54418762.712712914,4542,3066426000.0,0.340714,55729900.0,10648.141976,1758,1651.9176037676289,0.15
2018-03-18,41067169.20136528,4554,2549349000.0,0.283261,72757104.0,12829.775018,1859,735.912078,0.2
2018-03-19,81991540.27321555,4813,2585124000.0,0.287236,120825999.99999999,18257.235997,2032,824.0800839999999,0.2
2018-03-20,132969088.40214413,9299,2653506000.0,0.294834,323806015.99999994,41744.776128,2560,589.9347428061479,0.5
2018-03-21,82650208.36039943,7786,2788587000.0,0.309843,104430000.0,17407.203442,2268,1547.975628,0.15
2018-03-22,21658741.441805664,3605,2640933000.0,0.293437,87736000.0,9470.344471,1548,343.925476783,0.15
2018-03-23,9339564.513613746,2872,2666655000.0,0.296295,50435000.0,7896.637662,1304,243.3016370321625,0.15
2018-03-24,8936778.710146453,2428,2513718000.0,0.279302,42879500.0,7609.027528,1237,95.521284,0.15
2018-03-25,11262427.766246313,2475,2516724000.0,0.279636,71368896.0,8054.017833,1253,124.52806167345601,0.15
2018-03-26,6393009.287784782,2374,2596014000.0,0.288446,38184800.0,4367.360929,1436,95.47562599999999,0.15
2018-03-27,4280226.483039521,1950,2383524000.0,0.264836,23645300.0,3862.368216,1251,87.66071600000001,0.15
2018-03-28,3272772.834789808,1785,2245275000.0,0.249475,17816400.0,2025.000004,1267,82.32675,0.15
2018-03-29,11822356.565287942,2116,2283408000.0,0.253712,26252300.0,2720.980007,1369,82.202688,0.15
2018-03-30,5136870.1749373,1909,1981575000.0,0.220175,27991400.0,2551.125748,1267,70.456,0.15
2018-03-31,4676140.04088417,1702,1992483000.0,0.221387,17615800.0,2786.080485,1098,75.27158,0.15
2018-04-01,5627406.1415935485,1721,1993707000.0,0.221523,15920600.000000002,2355.05747,1167,71.551929,0.15
2018-04-02,5089762.138680972,1899,1881036000.0,0.209004,28985500.000000004,3874.766309,1170,67.508292,0.15
2018-04-03,212539134.03375405,2436,2042685000.0,0.226965,74217504.0,3277.742936,1246,72.6288,0.15
2018-04-04,3500022.9061301714,1868,2324826000.0,0.258314,36788000.0,1759.636547,1090,84.726992,0.15
2018-04-05,221799093.36714044,1874,2133000000.0,0.237,46090300.0,1829.457164,1074,77.499,0.15
2018-04-06,5757522.038255823,3682,2015172000.0,0.223908,15421399.999999998,2075.748043,2771,0.223908,0.3
2018-04-07,2311861.310183775,1808,1975653000.0,0.219517,12824500.0,1056.547704,1177,69.14785499999999,0.15
2018-04-08,2294025.7410729798,1717,2006460000.0,0.22294,15325100.0,1146.980408,1105,70.2261,0.15
2018-04-09,3593660.518950307,1792,2122515000.0,0.235835,21341700.0,1303.00052,1077,78.53305499999999,0.15
2018-04-10,2477172.2863724637,1972,2067651000.0,0.229739,12849700.0,1499.602313,1282,68.91021305,0.15
2018-04-11,3633254.8073269934,1791,2118609000.0,0.235401,15445500.0,1474.413578,1194,46.199564859,0.15
2018-04-12,5055324.774372071,2050,2216538000.0,0.246282,40413700.0,1755.230407,1326,77.825112,0.15
2018-04-13,6747165.646329625,2175,2484000000.0,0.276,60138100.0,1806.804317,1266,87.492,0.15
2018-04-14,3295509.951060699,1604,2521611000.0,0.280179,30159900.0,1251.925538,1049,91.33835400000001,0.15
2018-04-15,9777588.110753184,3230,2762901000.0,0.306989,83251504.0,4099.998459,1850,105.297227,0.15
2018-04-16,331042480.8128763,3082,3215331000.0,0.357259,89113504.0,3925.540094,1653,112.179326,0.15
2018-04-17,10129441.208711622,3057,3104298000.0,0.344922,48733200.0,3093.421927,1452,108.305508,0.15
2018-04-18,10234234.354248729,3298,3050532000.0000005,0.338948,89930200.0,3307.066459,1480,61.67497808000001,0.15
2018-04-19,9015361.163833277,3225,3369519000.0,0.374391,62521699.99999999,2877.531277,1688,35.941536,0.15
2018-04-20,7276474.047644862,2715,3485214000.0,0.387246,54148200.0,2748.615568,1524,125.467704,0.15
2018-04-21,6051720.552619881,1912,3660651000.0,0.406739,62556300.0,1275.573483,1252,128.529524,0.15
2018-04-22,2972019.0842061113,1610,3485295000.0,0.387255,33013300.0,1102.975001,1076,122.37258,0.15
2018-04-23,6493429.841159942,2609,3466305000.0,0.385145,32336500.0,2730.160249,1559,122.09096500000001,0.15
2018-04-24,22115048.679962143,2962,3549186000.0,0.394354,64570700.0,2719.242592,1635,125.40457199999999,0.15
2018-04-25,9585716.200481059,2484,3887235000.0,0.431915,89480800.0,2679.631372,1335,139.94046,0.15
2018-04-26,5384042.54128867,2012,3400478999.9999995,0.377831,40545100.0,1701.537929,1225,121.283751,0.15
2018-04-27,7870590.543947115,2041,3617919000.0,0.401991,38144900.0,1993.88284,1233,130.647075,0.15
2018-04-28,6322987.388316742,2191,3477519000.0,0.386391,37733900.0,2087.768658,1256,125.19068399999999,0.15
2018-04-29,5158422.954797515,2111,3785373000.0,0.420597,43274300.0,1708.583933,1174,137.114622,0.15
2018-04-30,5832206.751989316,1960,3839220000.0,0.42658,25523800.0,2093.527783,1194,138.21192,0.15
2018-05-01,3869663.354342584,1700,3679398000.0,0.408822,26075500.0,1566.451137,1105,128.77893,0.15
2018-05-02,30669332.890602276,2327,3630429000.0,0.403381,30572500.0,2032.131748,1404,126.258253,0.15
2018-05-03,14089687.762341762,2347,3784788000.0,0.420532,37784100.0,2238.904581,1362,132.888112,0.15
2018-05-04,4834239.514036699,2067,3906873000.0,0.434097,21333000.0,1857.715743,1317,141.081525,0.15
2018-05-05,7598673.893151192,2401,3881277000.0,0.431253,19589700.0,1861.086453,1672,21.131397,0.15
2018-05-06,4314991.51388987,2290,3841263000.0,0.426807,24604800.0,1504.613075,1657,83.654172,0.15
2018-05-07,5826454.774251335,2548,3763548000.0,0.418172,24381900.0,2113.323552,1945,20.9086,0.15
2018-05-08,4636098.899052134,5646,3520971000.0,0.391219,18733400.0,2972.952628,4217,0.0,0.4
2018-05-09,4037466.648649587,1959,3398787000.0,0.377643,20417800.0,1733.288049,1312,123.866904,0.15
2018-05-10,5823293.485388518,2418,3424869000.0,0.380541,17493600.0,1993.475137,1481,26.0670585,0.15
2018-05-11,6729895.871401208,5996,3163905000.0,0.351545,31627100.0,3133.641781,4543,0.0,0.35
2018-05-12,3817133.773050552,1939,2885148000.0,0.320572,22235900.0,1170.992782,1232,105.46818800000001,0.15
2018-05-13,2237933.4143980597,1900,2990619000.0,0.332291,17116300.0,1581.174864,1217,107.662284,0.15
2018-05-14,11639313.58492423,3392,3200364000.0,0.355596,55798800.0,2794.782096,1887,118.057872,0.15
2018-05-15,5964243.321669433,2935,3312477000.0,0.368053,20419800.0,1567.380948,1697,6.256901,0.1
2018-05-16,5287521.847162827,1977,3014757000.0,0.334973,20936100.0,2240.265237,1279,111.21103600000001,0.15
2018-05-17,4221466.551808359,1961,2950650000.0,0.32785,14571600.000000002,1598.657447,1233,105.89554999999999,0.15
2018-05-18,2664573.53907817,1892,2721798000.0,0.302422,14800200.0,1810.856626,1249,98.89199400000001,0.15
2018-05-19,2384312.370795188,2900,2814705000.0,0.312745,10598700.0,1854.421683,1458,2.1218184525,0.1
2018-05-20,4222142.036785695,1735,2768697000.0,0.307633,13539800.0,1277.746965,1117,114.439476,0.15
2018-05-21,5326100.349499783,2012,2899179000.0,0.322131,12810200.0,1571.350615,1231,100.827003,0.15
2018-05-22,4578721.171339799,2099,2800332000.0,0.311148,12907200.000000002,1447.439973,1392,74.053224,0.15
2018-05-23,5533285.046530988,4314,2590056000.0,0.287784,20737100.000000004,2528.552135,2683,0.287784,0.1
2018-05-24,3796660.0508677834,3114,2356029000.0,0.261781,14832000.0,1290.18937,1865,0.261781,0.05
2018-05-25,2388102.0368049033,5060,2449656000.0,0.272184,10265400.0,1523.295026,2852,0.272184,0.05
2018-05-26,1837019.1348163853,4646,2376783000.0,0.264087,8466730.0,1382.511692,2216,0.264087,0.05
2018-05-27,3926200.428466215,6472,2337876000.0,0.259764,8622780.0,1880.144019,3566,0.259764,0.05
2018-05-28,3825515.8573138327,12545,2305494000.0,0.256166,14242400.0,2831.64141,6623,0.256166,0.05
2018-05-29,9745446.562962743,9636,2055762000.0,0.228418,21312100.0,2846.825632,5017,0.228418,0.05
2018-05-30,5889310.36880892,10078,2150307000.0,0.238923,15315900.0,2401.859879,5448,0.238923,0.05
2018-05-31,2662746.70697498,6603,2174148000.0,0.241572,12045200.0,2033.271001,3523,0.241572,0.05
2018-06-01,3931024.412727848,4491,2205990000.0,0.24511,17894000.0,4172.542638,2478,0.24511,0.1
2018-06-02,2882144.6220897934,10615,2288466000.0,0.254274,12639100.0,3092.78866,5535,0.254274,0.05
2018-06-03,6358634.521919952,7261,2374326000.0,0.263814,16303400.0,4928.420278,3627,0.263814,0.05
2018-06-04,4509536.899205758,6447,2380428000.0,0.264492,14410900.0,6827.940709,3086,0.264492,0.05
2018-06-05,4093916.4947160208,5932,2247660000.0,0.24974,15788400.0,6512.011216,2982,0.24974,0.05
2018-06-06,3267674.5005986234,6613,2269269000.0,0.252141,16446800.0,5524.039873,3231,0.252141,0.05
2018-06-07,15055648.402393274,8648,2261133000.0,0.251237,56223000.0,5289.946178,4034,0.251237,0.05
2018-06-08,3952189.3971373825,3614,2296818000.0,0.255202,17737900.0,2405.376143,2047,0.255202,0.05
2018-06-09,5199718.885248507,3220,2282715000.0,0.253635,19555600.0,3085.162328,1792,0.253635,0.05
2018-06-10,6974855.480110506,4102,2222172000.0,0.246908,23909800.0,2481.748779,2107,0.246908,0.05
2018-06-11,6099143.473265977,4522,1957662000.0,0.217518,22204900.0,1718.765019,2267,0.217518,0.05
2018-06-12,2908070.5496444907,9870,2001789000.0,0.222421,16696900.0,2348.459,4955,0.222421,0.05
2018-06-13,5449058.584662038,8036,1865988000.0,0.207332,18902700.0,3233.733335,3877,0.207332,0.05
2018-06-14,2126641.0257971906,15099,1707993000.0,0.189777,16370099.999999998,2643.449653,7542,0.189777,0.05
2018-06-15,3126838.87274276,5720,1837440000.0,0.20416,10642700.0,2127.842124,2693,0.20416,0.05
2018-06-16,2764545.507539114,6343,1745208000.0,0.193912,8367159.999999999,1384.430353,3685,0.193912,0.05
2018-06-17,4042953.926614021,2291,1760454000.0,0.195606,7414750.0,1230.624693,1451,0.195606,0.05
2018-06-18,2646136.0706707956,3195,1751427000.0,0.194603,10399600.0,1768.656713,1842,0.194603,0.15
2018-06-19,2117469.8251415635,3077,1774962000.0,0.197218,10550700.0,1371.501097,1765,0.197218,0.05
2018-06-20,1976611.960556519,10153,1784304000.0,0.198256,13932100.0,2012.552034,5428,0.198256,0.05
2018-06-21,2897860.6584789357,3922,1755342000.0,0.195038,15128300.0,1560.315708,2065,0.195038,0.05
2018-06-22,5706149.780309695,2841,1694916000.0,0.188324,23000900.0,1751.742094,1450,0.188324,0.05
2018-06-23,2770603.180685195,4630,1482687000.0,0.164743,13989700.0,1090.693443,2441,0.164743,0.05
2018-06-24,2077902.1611355136,7022,1482624000.0,0.164736,18279900.0,1587.328662,3699,0.164736,0.05
2018-06-25,2366914.543642271,3972,1368459000.0,0.152051,15108200.0,1769.967061,2111,0.152051,0.05
