date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-11-30,329482.5189170717,108,21724848.895097777,0.145033,2858107.0,58,1740.105934
2018-12-01,75709.89301006997,39,19619227.286334507,0.130976,2497507.0,26,1571.7120000000002
2018-12-02,78392.35230710813,48,21724627.873264883,0.145032,1663267.0,30,675.776604
2018-12-03,113211.68589858917,69,20437679.78261231,0.13644,1474027.0,43,1167.2728524
2018-12-04,296577.37002464203,85,17943791.39918862,0.119791,2381945.0,41,1024.57841255
2018-12-05,46751.070649733105,27,18777609.49872921,0.125358,1644409.0,27,1151.0221130399998
2018-12-06,68857.47052675398,248,17601931.168164928,0.117509,1644048.0,225,1.8453573947707957
2018-12-07,65405.50629182955,254,16082205.567066055,0.107363,2541877.0,243,0.8010576317748627
2018-12-08,47490.8499690921,351,15823735.037651896,0.105638,2047774.9999999998,341,0.2868709689878524
2018-12-09,65441.884081675176,47,15967298.45459699,0.106596,1923349.0,40,607.5971999999999
2018-12-10,64942.34263673629,30,16624041.367646923,0.110981,2018747.0,26,720.1745757699999
2018-12-11,34423.6327876824,33,16119036.163058857,0.107609,1158334.0,31,317.55415899999997
2018-12-12,33692.25794222231,19,15467333.807693405,0.103258,912101.9999999999,22,989.521414
2018-12-13,15622.19631546922,27,15790996.427968016,0.105419,1324437.0,30,210.205486
2018-12-14,19623.867472622675,27,15041015.996521045,0.100412,1716873.0,24,541.8654603612359
2018-12-15,11900.981095007994,61,14276672.269081278,0.09531,1698077.9999999998,66,0.23088895134356807
2018-12-16,12403.134344185644,204,13917745.661858244,0.092914,1940952.0,203,0.15776735136452466
2018-12-17,78826.04536666407,70,14107464.597587803,0.09418,2205682.0,61,51.799
2018-12-18,185761.65512345324,67,15746693.04590971,0.105123,3374196.0,48,1130.88379956
2018-12-19,138304.43329817022,90,16201851.089575157,0.108162,2929573.0,45,1165.28655186
2018-12-20,141818.7782563655,80,15701425.61292965,0.104821,3169470.0,40,1138.3036495
2018-12-21,445951.9425830443,158,17968927.006702576,0.119959,4747280.0,69,1419.25292285
2018-12-22,107989.65544962675,50,17475004.16430769,0.116661,3105410.0,30,1338.9007978500001
2018-12-23,385103.2956979104,88,18143142.582788967,0.121122,3127601.0,34,1437.960384
2018-12-24,246025.04889601516,102,18766033.347881902,0.12528,3304633.0,47,1538.7553584000002
2018-12-25,281311.620560556,123,18744878.488002047,0.125139,3106968.0,45,1251.39
2018-12-26,293986.1346930173,59,16442966.65970409,0.109772,3247731.0,41,1032.844748
2018-12-27,150693.58391366387,63,16370453.207190162,0.109288,3616475.0,40,1538.8712134399998
2018-12-28,117380.5072849364,53,14682482.720887756,0.098019,2212959.0,29,1509.8484089699998
2018-12-29,30337.536935753727,34,16315991.952699015,0.108924,1289861.0,34,380.59407150000004
2018-12-30,112914.58409993743,24,15895800.960925832,0.106119,1917980.0,22,1638.6375996900001
2018-12-31,22237.892779089998,19,15651220.791675523,0.104486,1456481.0,21,978.1979319999999
2019-01-01,22762.10782458304,24,14771512.946361938,0.098613,1628342.0,21,492.41271445020004
2019-01-02,46376.16590413068,42,15363051.43525347,0.102562,1973398.0,28,556.809098
2019-01-03,71863.220911367,48,16079581.881107537,0.107346,2542276.0,42,1040.290086
2019-01-04,75869.55645051577,48,15614296.406004505,0.10424,2356562.0,39,725.565831733466
2019-01-05,63773.3610974886,32,15764531.429310996,0.105242,2299957.0,29,1151.642631189
2019-01-06,725372.0663153685,283,15897199.018594544,0.106128,5508917.0,76,1675.52339328
2019-01-07,1220414.2128963708,236,20507073.955203988,0.136903,4962652.0,72,1916.642
2019-01-08,601394.5898375096,156,19276129.83972828,0.128686,4939801.0,52,2052.7990205255996
2019-01-09,243458.4743236264,112,19002887.213867944,0.126861,4079120.0,94,17.63268579580142
2019-01-10,146232.59320591457,52,18588121.42162019,0.124092,3960856.0,36,1067.1924161016
2019-01-11,136318.6123963832,73,15827572.669119773,0.105663,3137758.0,68,1479.2820000000002
2019-01-12,39910.00187615495,59,16080768.899389816,0.107354,1785695.0,55,5.814615743574928
2019-01-13,74730.38697538277,45,16036383.644502427,0.107057,1799711.0000000002,40,1498.798
2019-01-14,317631.5155463277,88,15268497.123258376,0.101931,2987814.0,68,412.61668799999995
2019-01-15,34836.83136445692,42,15756387.79908023,0.105188,3168976.0,34,426.06399400000004
2019-01-16,196792.07356615923,115,15488480.0743263,0.1034,2269112.0,69,1014.354
2019-01-17,116210.33423472343,72,15868623.190238915,0.105937,2177119.0,60,566.29722446375
2019-01-18,65569.39982567994,76,15942895.68587357,0.106433,2336244.0,62,511.197699
2019-01-19,205458.60131291716,90,15281229.407801151,0.102016,1404609.0,53,1043.7092612224
2019-01-20,30502.50141863529,70,16003224.507692747,0.106836,1523821.0,65,67.8416752441488
2019-01-21,19602.46467293415,63,15690591.703888297,0.104749,591918.0,60,17.5860896371
2019-01-22,37862.81579655923,66,15445814.547324903,0.103115,496983.0,65,4.1246
2019-01-23,54134.881158575976,58,15472803.11526642,0.103295,644693.0,54,330.544
2019-01-24,379360.64543959015,147,15842506.012664644,0.105763,1899757.0,80,1480.0792460866999
2019-01-25,151864.64464292768,63,16270123.597219419,0.108618,1021993.0000000001,52,541.1348760000001
2019-01-26,29307.62365755659,51,15567612.850178393,0.103928,1002595.0,51,5.196400000000001
2019-01-27,84036.26282012904,61,15989782.813932242,0.106746,1940959.0000000002,53,690.64662
2019-01-28,46938.38958659594,32,15739566.01251036,0.105076,1996609.0,33,485.030816
2019-01-29,115714.13892925986,26,15123995.374825513,0.100966,1231701.0,24,1413.5240000000001
2019-01-30,15600.155084231212,13,14814115.61782044,0.098898,645523.0,20,465.58820671679996
2019-01-31,10160.926100582126,17,15035387.813950138,0.100375,1894747.0,21,498.562625
2019-02-01,30209.900367250502,22,14575489.609072223,0.097305,2162321.0,23,23.659593984
2019-02-02,40691.88789866809,17,14643679.190895533,0.09776,1661474.0,24,103.7696565443824
